category,pro_name,pro_price,pro_review,pro_url
bo-kit-trang-diem-va-palletes,Set 12 Cọ Trang Điểm Tán Nền Phủ Phấn Đánh Mắt Khói Vẽ Mắt và Cọ Môi 2187,46000.00,0,https://www.lazada.vn/products/set-12-co-trang-diem-tan-nen-phu-phan-danh-mat-khoi-ve-mat-va-co-moi-2187-i274578680-s420614844.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel lột mụn than tre hoạt tính Lê Thanh - Chính Hãng - Tặng cọ quét mặt,35000.00,388,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-le-thanh-chinh-hang-tang-co-quet-mat-i251380799-s333319333.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel Lột Mụn Than Tre Hoạt Tính OHIO Hút Tận Gốc Bụi Bẩn, Mụn Cám, Mụn Trứng Cá, Mụn Đầu Đen",33668,328,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-ohio-hut-tan-goc-bui-ban-mun-cam-mun-trung-ca-mun-dau-den-i248395971-s324932092.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel lột mụn siêu cấp chiết xuất than tre hoạt tính Bioaqua,39000.00,32,https://www.lazada.vn/products/gel-lot-mun-sieu-cap-chiet-xuat-than-tre-hoat-tinh-bioaqua-i254839204-s345329292.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel Lột Mụn Than Tre Hoạt Tính Hút Mụn Tận Gốc (50g),35589,23,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-hut-mun-tan-goc-50g-i252178023-s334973127.html?search=1
mat-na-lot-va-hat-tay-te-bao,Combo 2 Lột mụn than tre lê thanh lột sạch tận gốc mụn đầu đen mụn cám - 30g TẶNG 01 miếng mặt nạ dưỡng da mặt,69000.00,0,https://www.lazada.vn/products/combo-2-lot-mun-than-tre-le-thanh-lot-sach-tan-goc-mun-dau-den-mun-cam-30g-tang-01-mieng-mat-na-duong-da-mat-i277202359-s429432631.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Đặc Trị Mụn Cóc, Mụn Cơm, Mụn Mắt Cá Chân",45000.00,8,https://www.lazada.vn/products/dac-tri-mun-coc-mun-com-mun-mat-ca-chan-i274074333-s419000210.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel Lột Mụn - Gel Hút Mụn Than Tre Hoạt Tính Hút Tận Gốc Bụi Bẩn, Mụn Cám, Mụn Trứng Cá, Mụn Đầu Đen Cực Hiệu Quả Sản Phẩm Tốt  Và Hot 1 2019",35000.00,61,https://www.lazada.vn/products/gel-lot-mun-gel-hut-mun-than-tre-hoat-tinh-hut-tan-goc-bui-ban-mun-cam-mun-trung-ca-mun-dau-den-cuc-hieu-qua-san-pham-tot-va-hot-1-2019-i270296391-s400102543.html?search=1
mat-na-lot-va-hat-tay-te-bao,Kem tẩy tế bào chết cao cấp Benew Green tea Peeling Gel 120ml ,99000.00,56,https://www.lazada.vn/products/kem-tay-te-bao-chet-cao-cap-benew-green-tea-peeling-gel-120ml-i101078338-s101246148.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel hút mụn trà xanh OHIO,49000.00,129,https://www.lazada.vn/products/gel-hut-mun-tra-xanh-ohio-i213669814-s267639484.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel hút mụn cám, đầu đen than tre Lê Thanh",13000.00,26,https://www.lazada.vn/products/gel-hut-mun-cam-dau-den-than-tre-le-thanh-i273776150-s417780433.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel Lột Mụn Tinh Chất Than Tre Hoạt Tính Thanh Trang,75000.00,5,https://www.lazada.vn/products/gel-lot-mun-tinh-chat-than-tre-hoat-tinh-thanh-trang-i253853987-s342339615.html?search=1
mat-na-lot-va-hat-tay-te-bao,GEL LỘT MỤN COLLAGEN TRÀ XANH EXTRA - NOFA,52000.00,8,https://www.lazada.vn/products/gel-lot-mun-collagen-tra-xanh-extra-nofa-i235601764-s300318258.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel lột mụn than tre, Hút sạch các loại mụn, Tặng mặt nạ dưỡng trắng da",29949,3,https://www.lazada.vn/products/gel-lot-mun-than-tre-hut-sach-cac-loai-mun-tang-mat-na-duong-trang-da-i273976745-s418752455.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel hút mụn than tre hoạt tính,15000.00,80,https://www.lazada.vn/products/gel-hut-mun-than-tre-hoat-tinh-i248262326-s324372178.html?search=1
mat-na-lot-va-hat-tay-te-bao,Miếng dán mụn Acnes Clear Patch (24 miếng) + Tặng Kem rửa mặt Acnes Creamy Wash 25g,58000.00,55,https://www.lazada.vn/products/mieng-dan-mun-acnes-clear-patch-24-mieng-tang-kem-rua-mat-acnes-creamy-wash-25g-i236990923-s302493590.html?search=1
mat-na-lot-va-hat-tay-te-bao,Mặt nạ lột mụn đầu đen,51000.00,3,https://www.lazada.vn/products/mat-na-lot-mun-dau-den-i275762636-s424206248.html?search=1
mat-na-lot-va-hat-tay-te-bao,Bột Đắp Mặt Nạ Collagen Tươi Tinh Chất Hoa Hồng 100gram,20000.00,25,https://www.lazada.vn/products/bot-dap-mat-na-collagen-tuoi-tinh-chat-hoa-hong-100gram-i105603894-s106712438.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel lột mụn than tre hoạt tính Lê Thanh - MUA 3 TẶNG 1 !!!,32000.00,69,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-le-thanh-mua-3-tang-1-i226716153-s286669308.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel Lột Gold Vàng 24K L-Glutathione,37000,17,https://www.lazada.vn/products/gel-lot-gold-vang-24k-l-glutathione-i207156150-s257629520.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel Lột Mụn Than Tre Hoạt Tính (100% từ thiên nhiên),29000.00,15,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-100-tu-thien-nhien-i269620609-s396368657.html?search=1
mat-na-lot-va-hat-tay-te-bao,"MUA 1 TẶNG 1 NƯỚC HOA SET 10 Mặt nạ lột mụn đầu đen mũi, Có video chiết xuất than tre hoạt tính – Siêu phẩm Lột Mụn",33150,3,https://www.lazada.vn/products/mua-1-tang-1-nuoc-hoa-set-10-mat-na-lot-mun-dau-den-mui-co-video-chiet-xuat-than-tre-hoat-tinh-sieu-pham-lot-mun-i276028773-s425038238.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel hút mụn  than tre hoạt tính Ngân Bình 50g,33000.00,12,https://www.lazada.vn/products/gel-hut-mun-than-tre-hoat-tinh-ngan-binh-50g-i266264393-s385780776.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel lột mụn hút mụn than tre hoạt tính-NEWGEL SP 60g,20000.00,10,https://www.lazada.vn/products/gel-lot-mun-hut-mun-than-tre-hoat-tinh-newgel-sp-60g-i210427634-s263122385.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel hút mụn than tre Le Thanh,12000.00,15,https://www.lazada.vn/products/gel-hut-mun-than-tre-le-thanh-i266960879-s388602002.html?search=1
mat-na-lot-va-hat-tay-te-bao,Sáp trị mụn đầu đen từ đá núi lửa Jeju Innisfree Jeju Volcanic Blackhead Out Balm 30g,130000.00,157,https://www.lazada.vn/products/sap-tri-mun-dau-den-tu-da-nui-lua-jeju-innisfree-jeju-volcanic-blackhead-out-balm-30g-i156017770-s166017619.html?search=1
mat-na-lot-va-hat-tay-te-bao,Mặt Nạ Bùn Biển Tự Nhiên Epoch Glacial Marine Mud ,841000.00,11,https://www.lazada.vn/products/mat-na-bun-bien-tu-nhien-epoch-glacial-marine-mud-i145739828-s151694559.html?search=1
mat-na-lot-va-hat-tay-te-bao,Kem tẩy da chết dịu nhẹ dành cho da mặt Organic shop face Gommage 75ml,130000.00,30,https://www.lazada.vn/products/kem-tay-da-chet-diu-nhe-danh-cho-da-mat-organic-shop-face-gommage-75ml-i143392468-s148237385.html?search=1
mat-na-lot-va-hat-tay-te-bao,The Faceshop - Mặt Nạ Kỳ Trắng Sáng Da SMART PEELING WHITE JEWEL 120ml,189000.00,2,https://www.lazada.vn/products/the-faceshop-mat-na-ky-trang-sang-da-smart-peeling-white-jewel-120ml-i238073116-s303788959.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel lột mụn than hoạt tính Ngân Bình 50g - Vệ sinh da mặt, Se nhỏ lỗ chân lông",35000.00,5,https://www.lazada.vn/products/gel-lot-mun-than-hoat-tinh-ngan-binh-50g-ve-sinh-da-mat-se-nho-lo-chan-long-i269038258-s393952756.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel làm sạch tẩy tế bào chết Bioderma Sebium gel gommant 100ml,342000.00,1,https://www.lazada.vn/products/gel-lam-sach-tay-te-bao-chet-bioderma-sebium-gel-gommant-100ml-i102404629-s102890755.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel Lột Mụn Mother & Care 50gr,81000.00,1,https://www.lazada.vn/products/gel-lot-mun-mother-care-50gr-i273948557-s418682034.html?search=1
mat-na-lot-va-hat-tay-te-bao,"Gel lột mụn than tre hoạt tính - Gel lột mụn đầu đen, Gel lột mụn cám, Gel Lột Mụn Mũi, Gel Lột Mụn Nam, Gel Gel lột Mụn An Toàn, Gel Lột Mụn Uy Tín, Gel lột Mụn Siêu Sạch, Gel Lột Mụn Hiệu Quả, Gel Lột Mụn Siêu Dính-Thảo Dược Thúy Liễu",63000.00,6,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-gel-lot-mun-dau-den-gel-lot-mun-cam-gel-lot-mun-mui-gel-lot-mun-nam-gel-gel-lot-mun-an-toan-gel-lot-mun-uy-tin-gel-lot-mun-sieu-sach-gel-lot-mun-hieu-qua-gel-lot-mun-sieu-dinh-thao-duoc-thuy-lieu-i252380738-s335911420.html?search=1
mat-na-lot-va-hat-tay-te-bao,Bộ 2 Lột mụn than hoạt tính ,78300,3,https://www.lazada.vn/products/bo-2-lot-mun-than-hoat-tinh-i103727514-s104634615.html?search=1
mat-na-lot-va-hat-tay-te-bao,"[Mỹ phẩm Hàn Quốc] Mặt Nạ Màng Tế Bào Tái Tạo Collagen - Olee White – Dưỡng Da Trắng Sáng, Tươi Trẻ",500000.00,0,https://www.lazada.vn/products/my-pham-han-quoc-mat-na-mang-te-bao-tai-tao-collagen-olee-white-duong-da-trang-sang-tuoi-tre-i272696934-s414684153.html?search=1
mat-na-lot-va-hat-tay-te-bao,Sữa rửa mặt tẩy tế bào da chết da mụn SVR sebiaclear gel moussant 200ml,342000.00,2,https://www.lazada.vn/products/sua-rua-mat-tay-te-bao-da-chet-da-mun-svr-sebiaclear-gel-moussant-200ml-i102497428-s103019487.html?search=1
mat-na-lot-va-hat-tay-te-bao,Tẩy tế bào chết chuyên sâu chiết xuất quả mơ Farmasi 100ml,138200.00,1,https://www.lazada.vn/products/tay-te-bao-chet-chuyen-sau-chiet-xuat-qua-mo-farmasi-100ml-i2683917-s3266548.html?search=1
mat-na-lot-va-hat-tay-te-bao,Bộ tẩy tế bào chết aha/bha+ FACE it da mặt 100g và gel rửa mặt sinh học đẹp da collagen + chiết xuất rong nho biển 100g LANGCE,215900.00,2,https://www.lazada.vn/products/bo-tay-te-bao-chet-ahabha-face-it-da-mat-100g-va-gel-rua-mat-sinh-hoc-dep-da-collagen-chiet-xuat-rong-nho-bien-100g-langce-i1972988-s2428760.html?search=1
mat-na-lot-va-hat-tay-te-bao,Siêu mặt nạ chăm sóc lỗ chân lông dạng lột Innisfree Super Volcanic Peel Off Mask 2X 100ml,260000.00,34,https://www.lazada.vn/products/sieu-mat-na-cham-soc-lo-chan-long-dang-lot-innisfree-super-volcanic-peel-off-mask-2x-100ml-i223537354-s281687372.html?search=1
mat-na-lot-va-hat-tay-te-bao,Kem tẩy da chết chiết xuất hoa anh đào Organic Shop 75ml,180000.00,1,https://www.lazada.vn/products/kem-tay-da-chet-chiet-xuat-hoa-anh-dao-organic-shop-75ml-i101291184-s101503956.html?search=1
mat-na-lot-va-hat-tay-te-bao,Gel hút mụn than hoạt tính,75000.00,1,https://www.lazada.vn/products/gel-hut-mun-than-hoat-tinh-i212508904-s266167190.html?search=1
phu-kien-trang-diem,Cọ trang điểm 24 cây,109000.00,0,https://www.lazada.vn/products/co-trang-diem-24-cay-i279888661-s436952979.html?search=1
phu-kien-trang-diem,Giỏ đựng đồ makeup cho lazy girl,79000.00,0,https://www.lazada.vn/products/gio-dung-do-makeup-cho-lazy-girl-i279518411-s436256553.html?search=1
phu-kien-trang-diem,Gương trang điểm mini hai mặt đáng yêu Thời Trang B&T (như hình),38000.00,0,https://www.lazada.vn/products/guong-trang-diem-mini-hai-mat-dang-yeu-thoi-trang-bt-nhu-hinh-i271076659-s404362597.html?search=1
phu-kien-trang-diem,#SIÊU HOT #GƯƠNG TRANG ĐIỂM 3 TRONG 1(GƯƠNG+ĐÈN+QUẠT),99000.00,0,https://www.lazada.vn/products/sieu-hot-guong-trang-diem-3-trong-1guongdenquat-i279558501-s436298961.html?search=1
phu-kien-trang-diem,Bộ 24 Cọ Trang Điểm Chuyên Nghiệp (Có kèm bao da),98000.00,0,https://www.lazada.vn/products/bo-24-co-trang-diem-chuyen-nghiep-co-kem-bao-da-i279480157-s436112708.html?search=1
phu-kien-trang-diem,#SIÊU HOT #GƯƠNG TRANG ĐIỂM 3 TRONG 1(GƯƠNG+ĐÈN+QUẠT),99000.00,0,https://www.lazada.vn/products/sieu-hot-guong-trang-diem-3-trong-1guongdenquat-i279492365-s436152911.html?search=1
phu-kien-trang-diem,"[Có Nhiều Mẫu] Lông mi giả Lông Chồn 3D 3PCS 3 Fashion Eyelashes 3 Faux-Cils ( bộ 3 Cặp ), mi chồn",19000.00,41,https://www.lazada.vn/products/co-nhieu-mau-long-mi-gia-long-chon-3d-3pcs-3-fashion-eyelashes-3-faux-cils-bo-3-cap-mi-chon-i264190481-s378452357.html?search=1
phu-kien-trang-diem,[Siêu thị Lazada] - Bông trang điểm (bông tẩy trang) Silcot Hộp 82 miếng,27000,112,https://www.lazada.vn/products/sieu-thi-lazada-bong-trang-diem-bong-tay-trang-silcot-hop-82-mieng-i263312845-s376154634.html?search=1
phu-kien-trang-diem,"Gương Soi Toàn Thân Di Động Loại 1 - Độ bền cao, tháo lắp dễ dàng - Rộng 31cm",209000.00,3,https://www.lazada.vn/products/guong-soi-toan-than-di-dong-loai-1-do-ben-cao-thao-lap-de-dang-rong-31cm-i276764433-s427588969.html?search=1
phu-kien-trang-diem,"Keo Dán Mi & Kích Mí Eye Lotion, 2 trong 1 ",29000.00,50,https://www.lazada.vn/products/keo-dan-mi-kich-mi-eye-lotion-2-trong-1-i249650637-s328940526.html?search=1
phu-kien-trang-diem,Kệ mỹ phẩm 3 tầng xinh xắn có gương nhiều màu,87000.00,6,https://www.lazada.vn/products/ke-my-pham-3-tang-xinh-xan-co-guong-nhieu-mau-i269670745-s396660481.html?search=1
phu-kien-trang-diem,Kệ gỗ đựng đồ trang điểm 4 tầng CÓ GƯƠNG ( Chọn màu),119000.00,356,https://www.lazada.vn/products/ke-go-dung-do-trang-diem-4-tang-co-guong-chon-mau-i215418009-s269890863.html?search=1
phu-kien-trang-diem,BÔNG TẨY TRANG MINISO Hộp 1000 MIẾNG,32900.00,50,https://www.lazada.vn/products/bong-tay-trang-miniso-hop-1000-mieng-i268910823-s393772834.html?search=1
phu-kien-trang-diem,Bộ cọ trang điểm 7 cây mềm mượt kèm hộp đựng (Hồng),26600,904,https://www.lazada.vn/products/bo-co-trang-diem-7-cay-mem-muot-kem-hop-dung-hong-i143041134-s147762549.html?search=1
phu-kien-trang-diem,Miễng Dán Lột Mụn Đầu Đen Zoreya Dành Cho Cả Nam Và Nữ,68000.00,0,https://www.lazada.vn/products/mieng-dan-lot-mun-dau-den-zoreya-danh-cho-ca-nam-va-nu-i242883240-s310825846.html?search=1
phu-kien-trang-diem,BỘ CỌ TRANG ĐIỂM 12 CÂY,38999.00,8,https://www.lazada.vn/products/bo-co-trang-diem-12-cay-i273272914-s416624302.html?search=1
phu-kien-trang-diem,Kem che hình xăm Zip Tattoo - 5g - chống trôi - chỉ mất 2 phút để che phủ hình xăm,235000.00,34,https://www.lazada.vn/products/kem-che-hinh-xam-zip-tattoo-5g-chong-troi-chi-mat-2-phut-de-che-phu-hinh-xam-i165772426-s181491577.html?search=1
phu-kien-trang-diem,Bông Tẩy Trang MonKids 222 Miếng,39000.00,2,https://www.lazada.vn/products/bong-tay-trang-monkids-222-mieng-i266408307-s386334600.html?search=1
phu-kien-trang-diem,Túi đựng mỹ phẩm đồ trang điểm chấm bi hai tầng.Phong cách Hàn Quốc( nhiều màu),69000.00,16,https://www.lazada.vn/products/tui-dung-my-pham-do-trang-diem-cham-bi-hai-tangphong-cach-han-quoc-nhieu-mau-i251495425-s333465278.html?search=1
phu-kien-trang-diem,Bông tẩy trang IPEK Thổ Nhĩ Kì 130 miếng,21000,24,https://www.lazada.vn/products/bong-tay-trang-ipek-tho-nhi-ki-130-mieng-i142099860-s146388984.html?search=1
phu-kien-trang-diem,"240 miếng (12 vỉ) dán kích mí 2 mặt siêu rẻ, siêu đẹp",39000.00,44,https://www.lazada.vn/products/240-mieng-12-vi-dan-kich-mi-2-mat-sieu-re-sieu-dep-i246522514-s316852914.html?search=1
phu-kien-trang-diem,Set 12 Cọ Trang Điểm Tán Nền Phủ Phấn Đánh Mắt Khói Vẽ Mắt và Cọ Môi,46000.00,3,https://www.lazada.vn/products/set-12-co-trang-diem-tan-nen-phu-phan-danh-mat-khoi-ve-mat-va-co-moi-i274222030-s419448609.html?search=1
phu-kien-trang-diem,BỘ CỌ TRANG  ĐIỂM 12 CÂY,45000.00,304,https://www.lazada.vn/products/bo-co-trang-diem-12-cay-i215671340-s270210916.html?search=1
phu-kien-trang-diem,Bộ bông phấn giá sì siêu rẻ,29000.00,94,https://www.lazada.vn/products/bo-bong-phan-gia-si-sieu-re-i165172293-s180793629.html?search=1
phu-kien-trang-diem,Gel Tạo Mắt 2 Mí Dạng Bút,52000,8,https://www.lazada.vn/products/gel-tao-mat-2-mi-dang-but-i273338277-s416748879.html?search=1
phu-kien-trang-diem,Bộ cọ trang điểm 32 món cho bạn tha hồ trang điểm 108,129000.00,31,https://www.lazada.vn/products/bo-co-trang-diem-32-mon-cho-ban-tha-ho-trang-diem-108-i246289188-s316316369.html?search=1
phu-kien-trang-diem,Dụng cụ bấm mi,10000.00,155,https://www.lazada.vn/products/dung-cu-bam-mi-i100820009-s100939711.html?search=1
phu-kien-trang-diem,Bộ cọ trang điểm 7 cây mềm mượt kèm hộp đựng (Hồng) Mã sản phẩm: 2464,27900.00,18,https://www.lazada.vn/products/bo-co-trang-diem-7-cay-mem-muot-kem-hop-dung-hong-ma-san-pham-2464-i272048958-s411930881.html?search=1
phu-kien-trang-diem,Bộ Trang Điểm Mắt 6 Món (Chì Kẻ + Cọ Chải + Phấn Mắt + Khuôn Kẻ Lông Mày + Cọ Đánh Phấn + Kem Che Khuyết Điểm),120000.00,1,https://www.lazada.vn/products/bo-trang-diem-mat-6-mon-chi-ke-co-chai-phan-mat-khuon-ke-long-may-co-danh-phan-kem-che-khuyet-diem-i265078842-s381144535.html?search=1
phu-kien-trang-diem,Bộ cọ trang điểm 32 món cho bạn tha hồ trang điểm 108,199000.00,0,https://www.lazada.vn/products/bo-co-trang-diem-32-mon-cho-ban-tha-ho-trang-diem-108-i245495962-s314763419.html?search=1
phu-kien-trang-diem,MAANGE 22 Bộ Cọ Trang Điểm Dụng Cụ Làm Đẹp (Đen),138000.00,0,https://www.lazada.vn/products/maange-22-bo-co-trang-diem-dung-cu-lam-dep-den-i272870571-s415122738.html?search=1
phu-kien-trang-diem,Kệ gỗ đựng đồ trang điểm 4 tầng CÓ GƯƠNG,119000.00,31,https://www.lazada.vn/products/ke-go-dung-do-trang-diem-4-tang-co-guong-i235317115-s299778785.html?search=1
phu-kien-trang-diem,Bộ 2 hộp Bông trang điểm (Bông tẩy trang) Silcot 82 miếng/hộp _ TUSC00004CB,53872,903,https://www.lazada.vn/products/bo-2-hop-bong-trang-diem-bong-tay-trang-silcot-82-mienghop-_-tusc00004cb-i211448983-s264708268.html?search=1
phu-kien-trang-diem,Bộ set trang điểm 9 sản phẩm,170000.00,8,https://www.lazada.vn/products/bo-set-trang-diem-9-san-pham-i245635067-s315019993.html?search=1
phu-kien-trang-diem,Mi giả lông chồn 3D (hộp 3 cặp),19000.00,138,https://www.lazada.vn/products/mi-gia-long-chon-3d-hop-3-cap-i247389434-s350570882.html?search=1
phu-kien-trang-diem,Miếng dán mí vân lưới hộp 600 cái,23000.00,83,https://www.lazada.vn/products/mieng-dan-mi-van-luoi-hop-600-cai-i244253497-s312910298.html?search=1
phu-kien-trang-diem,"Hộp đựng mỹ phẩm, đồ trang điểm cao cấp cỡ to (Hồng) hàng Nội địa Nhật Bản",55000.00,4,https://www.lazada.vn/products/hop-dung-my-pham-do-trang-diem-cao-cap-co-to-hong-hang-noi-dia-nhat-ban-i106843211-s299647673.html?search=1
phu-kien-trang-diem,10 cái/gói Chuyên Nghiệp Bấm móng tay Móng Tay Sợi Thủy Tinh cho Móng Tay Lụa Nối Dài Acrylic Đầu Form Móng Móng Tay Salon Dụng Cụ,54000.00,0,https://www.lazada.vn/products/10-caigoi-chuyen-nghiep-bam-mong-tay-mong-tay-soi-thuy-tinh-cho-mong-tay-lua-noi-dai-acrylic-dau-form-mong-mong-tay-salon-dung-cu-i272016651-s411772889.html?search=1
phu-kien-trang-diem,MIẾNG DÁN KÍCH MÍ,16000.00,69,https://www.lazada.vn/products/mieng-dan-kich-mi-i239754606-s306270096.html?search=1
phu-kien-trang-diem,Giấy thấm dầu Maycreate Gói 100 Tờ,17000.00,2,https://www.lazada.vn/products/giay-tham-dau-maycreate-goi-100-to-i275728153-s424012117.html?search=1
co-the,MỰC VẼ  HENNA TATTOO ẤN ĐỘ - golecha - bút vẽ henna,28000.00,3,https://www.lazada.vn/products/muc-ve-henna-tattoo-an-do-golecha-but-ve-henna-i278336687-s432882670.html?search=1
co-the,Combo 1 cây bút vẽ henna Golecha và 12 tấm khuôn vẽ,150000.00,12,https://www.lazada.vn/products/combo-1-cay-but-ve-henna-golecha-va-12-tam-khuon-ve-i217572015-s272658848.html?search=1
co-the,Combo 25 miếng khung vẽ henna,150000.00,1,https://www.lazada.vn/products/combo-25-mieng-khung-ve-henna-i245801046-s315406068.html?search=1
co-the,Mực vẽ henna tattoo màu đen,80000.00,12,https://www.lazada.vn/products/muc-ve-henna-tattoo-mau-den-i217569183-s272648893.html?search=1
co-the,(NHIỀU MÀU) 01 TUÝP MỰC VẼ HENNA Ấn Độ,50000.00,1,https://www.lazada.vn/products/nhieu-mau-01-tuyp-muc-ve-henna-an-do-i265970286-s383874796.html?search=1
co-the,"Bút vẽ xăm thời trang hình ngôi sao, trái tim Bla Bla Bla",75000.00,1,https://www.lazada.vn/products/but-ve-xam-thoi-trang-hinh-ngoi-sao-trai-tim-bla-bla-bla-i246370694-s316489836.html?search=1
co-the,hình xăm dán 3D đẹp nam nữ loại 30 tờ,38000.00,2,https://www.lazada.vn/products/hinh-xam-dan-3d-dep-nam-nu-loai-30-to-i223602603-s281822014.html?search=1
co-the,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",150000.00,3,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278614876-s433732034.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278684210-s433844686.html?search=1
co-the,Máy uốn tóc tiện dụng,250000.00,0,https://www.lazada.vn/products/may-uon-toc-tien-dung-i275880685-s424588621.html?search=1
co-the,Miếng dán đi biển,20000.00,2,https://www.lazada.vn/products/mieng-dan-di-bien-i239517070-s305869758.html?search=1
co-the,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234394900-s298458723.html?search=1
co-the,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234385922-s298433391.html?search=1
co-the,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234422756-s298491123.html?search=1
co-the,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234415939-s298478248.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278666922-s433854534.html?search=1
co-the,Tất phun Stocking SPF 50 PA+++ 80ml #Natural Beige,229000.00,0,https://www.lazada.vn/products/tat-phun-stocking-spf-50-pa-80ml-natural-beige-i279112786-s435124795.html?search=1
co-the,MỰC VẼ NHUỘM DA GOLECHA MÀU TÍM,75000.00,0,https://www.lazada.vn/products/muc-ve-nhuom-da-golecha-mau-tim-i257418102-s355469530.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278624637-s433712395.html?search=1
co-the,hình xăm dán 3D đẹp nam nữ loại 30 tờ,39000.00,7,https://www.lazada.vn/products/hinh-xam-dan-3d-dep-nam-nu-loai-30-to-i221997541-s279395935.html?search=1
co-the,Bút vẽ Henna mini Size,45000.00,8,https://www.lazada.vn/products/but-ve-henna-mini-size-i225457768-s284655510.html?search=1
co-the,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278686132-s433838745.html?search=1
co-the,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278690143-s433846736.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278628644-s433704883.html?search=1
co-the,Bộ dụng cụ vẽ henna 4 đầu kim loại,120000.00,0,https://www.lazada.vn/products/bo-dung-cu-ve-henna-4-dau-kim-loai-i221094327-s277956355.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278624633-s433712392.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278636066-s433708648.html?search=1
co-the,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278888666-s434476457.html?search=1
co-the,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278898042-s434458802.html?search=1
co-the,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278638017-s433730180.html?search=1
