category,page,page_url,pro_name,pro_price,pro_review,pro_url
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Combo dưỡng da ngày và đêm Olay Total Effect,529000.00,0,https://www.lazada.vn/products/combo-duong-da-ngay-va-dem-olay-total-effect-i265224568-s381472243.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cream 50g,185000.00,203,https://www.lazada.vn/products/kem-duong-am-toi-uu-hada-labo-advanced-nourish-cream-50g-i1216368-s1509511.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Mặt Nạ Ngủ Laneige Water Sleeping Mask Full Size 70ml,199000.00,5,https://www.lazada.vn/products/mat-na-ngu-laneige-water-sleeping-mask-full-size-70ml-i272194399-s412340273.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem Dưỡng Da Mầm Gạo Nhật Bản Naturie Skin Conditioning Gel 180g,149000.00,8,https://www.lazada.vn/products/kem-duong-da-mam-gao-nhat-ban-naturie-skin-conditioning-gel-180g-i272066321-s411976056.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,KEM DƯỠNG ẨM HYDRO BOOST WATER GEL MOISTURISER 50ml,295000.00,1,https://www.lazada.vn/products/kem-duong-am-hydro-boost-water-gel-moisturiser-50ml-i258728506-s359398753.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Bộ sản phẩm chăm sóc dưỡng ẩm chống nắng toàn diện Innisfree Green Tea Seed Serum 80ml + Innisfree My Real Squeeze Mask Set 20ml*18 + Innisfree Perfect UV Protection Cream Triple Care 50ml SPF50 PA++++,1200000.00,16,https://www.lazada.vn/products/bo-san-pham-cham-soc-duong-am-chong-nang-toan-dien-innisfree-green-tea-seed-serum-80ml-innisfree-my-real-squeeze-mask-set-20ml18-innisfree-perfect-uv-protection-cream-triple-care-50ml-spf50-pa-i265798107-s382812674.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Bộ dưỡng ẩm du lịch cho mọi loại da Laneige Water Bank Hydro Mist 70ml,350000.00,105,https://www.lazada.vn/products/bo-duong-am-du-lich-cho-moi-loai-da-laneige-water-bank-hydro-mist-70ml-i237966108-s303633688.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm da Nivea Creame 30ml _ 80101,27000.00,26,https://www.lazada.vn/products/kem-duong-am-da-nivea-creame-30ml-_-80101-i244442496-s313220228.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem Dưỡng Ẩm Neutrogena Hydro Boost Water Gel Xách Tay Pháp Date 2021 Chính Hãng 100%,389000.00,19,https://www.lazada.vn/products/kem-duong-am-neutrogena-hydro-boost-water-gel-xach-tay-phap-date-2021-chinh-hang-100-i245454276-s314673762.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Gel dưỡng ẩm từ nha đam Innisfree Aloe Revital Smoothing Gel 300ml,160000.00,186,https://www.lazada.vn/products/gel-duong-am-tu-nha-dam-innisfree-aloe-revital-smoothing-gel-300ml-i156019907-s166016916.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm dạng gel Laneige Water Bank Gel Cream 50ml,850000.00,8,https://www.lazada.vn/products/kem-duong-am-dang-gel-laneige-water-bank-gel-cream-50ml-i263942717-s377806051.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da dầu 170ml,185000.00,122,https://www.lazada.vn/products/dung-dich-duong-am-toi-uu-hada-labo-advanced-nourish-lotion-dung-cho-da-dau-170ml-i1216367-s1509510.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem trị nám - Trắng da - Tàn nhang - Đồi mồi - Sắc tiên today (15g),103103,22,https://www.lazada.vn/products/kem-tri-nam-trang-da-tan-nhang-doi-moi-sac-tien-today-15g-i252941500-s337775307.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm dành cho da khô và da mất nước Neutrogena Hydro Boost water gel 48 g,529000.00,8,https://www.lazada.vn/products/kem-duong-am-danh-cho-da-kho-va-da-mat-nuoc-neutrogena-hydro-boost-water-gel-48-g-i1208330-s1499657.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Nước cân bằng dưỡng ẩm Laneige Cream Skin Refiner 150 ml,600000.00,35,https://www.lazada.vn/products/nuoc-can-bang-duong-am-laneige-cream-skin-refiner-150-ml-i264064808-s378104496.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,"Kem Trị Nám, Tàn Nhang, Đồi Mồi, Sắc Tiên Today (8g)",48787,80,https://www.lazada.vn/products/kem-tri-nam-tan-nhang-doi-moi-sac-tien-today-8g-i218066833-s273426864.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem Dưỡng Da Innisfree Green Tea Balancing Cream EX 50ml,309000.00,10,https://www.lazada.vn/products/kem-duong-da-innisfree-green-tea-balancing-cream-ex-50ml-i253271627-s339015700.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Gel Lô Hội Làm Đẹp Đa Công Dụng Nature Republic Aloe Vera 92% Soothing Gel 300ml,69000,88,https://www.lazada.vn/products/gel-lo-hoi-lam-dep-da-cong-dung-nature-republic-aloe-vera-92-soothing-gel-300ml-i101584793-s101856761.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm Laneige Water Bank Moisture Cream 50ml + Tặng Bộ Quà Sleeping Care Good Night Kit,850000.00,34,https://www.lazada.vn/products/kem-duong-am-laneige-water-bank-moisture-cream-50ml-tang-bo-qua-sleeping-care-good-night-kit-i251564655-s333754590.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,KEM TRÀ XANH DỊU NHẸ LRO’CRE,400000.00,0,https://www.lazada.vn/products/kem-tra-xanh-diu-nhe-lrocre-i223366792-s281407770.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng ẩm dạng gel Innisfree Jeju Cherry Blossom Jelly Cream (hũ nhỏ 20ml),115000,1,https://www.lazada.vn/products/kem-duong-am-dang-gel-innisfree-jeju-cherry-blossom-jelly-cream-hu-nho-20ml-i276060959-s425154525.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,GEL TRÀ XANH TƯƠI MÁT LÀN DA MILAGANICS 300ML,130000.00,0,https://www.lazada.vn/products/gel-tra-xanh-tuoi-mat-lan-da-milaganics-300ml-i256646583-s352857469.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Sữa Dưỡng Thể Trắng Da Monsa Rose Whitening Fine Lotion 60ml,255000.00,0,https://www.lazada.vn/products/sua-duong-the-trang-da-monsa-rose-whitening-fine-lotion-60ml-i270720502-s402058938.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,"Combo chăm sóc toàn diện chống lão hóa sớm Kem dưỡng ngày, đêm và Kem rửa mặt Olay Total Effect",539000.00,5,https://www.lazada.vn/products/combo-cham-soc-toan-dien-chong-lao-hoa-som-kem-duong-ngay-dem-va-kem-rua-mat-olay-total-effect-i269112475-s394184840.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem Dưỡng Trắng Da Tinh Chất Collagen 3W Clinic Collagen Whitening Cream 60ml,190000.00,37,https://www.lazada.vn/products/kem-duong-trang-da-tinh-chat-collagen-3w-clinic-collagen-whitening-cream-60ml-i100627024-s100728357.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da thường và da khô 170ml,185000.00,80,https://www.lazada.vn/products/dung-dich-duong-am-toi-uu-hada-labo-advanced-nourish-lotion-dung-cho-da-thuong-va-da-kho-170ml-i1216366-s1509509.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem dưỡng da chống lại 7 dấu hiệu lão hóa Olay Total Effects 7 in One Anti-Aging Moisturizer Fragrance-Free 50ml - Dạng Không Mùi,368000.00,20,https://www.lazada.vn/products/kem-duong-da-chong-lai-7-dau-hieu-lao-hoa-olay-total-effects-7-in-one-anti-aging-moisturizer-fragrance-free-50ml-dang-khong-mui-i221207365-s278111576.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,[Siêu thị Lazada] - Bộ dưỡng ẩm dành riêng cho da dầu và da hỗn hợp Laneige Light Moisture Set,499000.00,34,https://www.lazada.vn/products/sieu-thi-lazada-bo-duong-am-danh-rieng-cho-da-dau-va-da-hon-hop-laneige-light-moisture-set-i152004566-s160418774.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,"Kem Nhật Việt V1 Trị Đồi Mồi, Nám, Chống Nhăn, Làm Trắng, Ngọc Trai Đen, Sữa Ong Chúa (8g)",45561,153,https://www.lazada.vn/products/kem-nhat-viet-v1-tri-doi-moi-nam-chong-nhan-lam-trang-ngoc-trai-den-sua-ong-chua-8g-i200154144-s250171848.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7, Combo 2 Gel nha đam Milaganics 300ml,92000,31,https://www.lazada.vn/products/combo-2-gel-nha-dam-milaganics-300ml-i223419265-s281485338.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel 400ml,399000.00,84,https://www.lazada.vn/products/bo-san-pham-lam-sach-va-bao-ve-da-dau-nhay-cam-la-roche-posay-effaclar-gel-400ml-i256307569-s351070714.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Kem Dưỡng Nhau Thai Cừu Rebirth Placenta Anti-Wrinkle Cream Úc 100ml,109000.00,1,https://www.lazada.vn/products/kem-duong-nhau-thai-cuu-rebirth-placenta-anti-wrinkle-cream-uc-100ml-i270724287-s402088273.html?search=1
cac-loai-duong-am,7,https://www.lazada.vn/cac-loai-duong-am/?page=7,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da thường và da khô 100ml,122000.00,111,https://www.lazada.vn/products/dung-dich-duong-am-toi-uu-hada-labo-advanced-nourish-lotion-dung-cho-da-thuong-va-da-kho-100ml-i1216364-s1509507.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Combo 1 cây bút vẽ henna Golecha và 12 tấm khuôn vẽ,150000.00,12,https://www.lazada.vn/products/combo-1-cay-but-ve-henna-golecha-va-12-tam-khuon-ve-i217572015-s272658848.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,MỰC VẼ  HENNA TATTOO ẤN ĐỘ - golecha - bút vẽ henna,28000.00,3,https://www.lazada.vn/products/muc-ve-henna-tattoo-an-do-golecha-but-ve-henna-i278336687-s432882670.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Mực vẽ henna tattoo màu đen,80000.00,12,https://www.lazada.vn/products/muc-ve-henna-tattoo-mau-den-i217569183-s272648893.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,(NHIỀU MÀU) 01 TUÝP MỰC VẼ HENNA Ấn Độ,50000.00,1,https://www.lazada.vn/products/nhieu-mau-01-tuyp-muc-ve-henna-an-do-i265970286-s383874796.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Bút vẽ xăm thời trang hình ngôi sao, trái tim Bla Bla Bla",75000.00,1,https://www.lazada.vn/products/but-ve-xam-thoi-trang-hinh-ngoi-sao-trai-tim-bla-bla-bla-i246370694-s316489836.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,hình xăm dán 3D đẹp nam nữ loại 30 tờ,38000.00,2,https://www.lazada.vn/products/hinh-xam-dan-3d-dep-nam-nu-loai-30-to-i223602603-s281822014.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Combo 25 miếng khung vẽ henna,150000.00,1,https://www.lazada.vn/products/combo-25-mieng-khung-ve-henna-i245801046-s315406068.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278684210-s433844686.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Máy uốn tóc tiện dụng,250000.00,0,https://www.lazada.vn/products/may-uon-toc-tien-dung-i275880685-s424588621.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",150000.00,3,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278614876-s433732034.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Miếng dán đi biển,20000.00,2,https://www.lazada.vn/products/mieng-dan-di-bien-i239517070-s305869758.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234394900-s298458723.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234422756-s298491123.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234415939-s298478248.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm ánh kim (Flash tattoo),20000.00,1,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234385922-s298433391.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278686132-s433838745.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278666922-s433854534.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Tất phun Stocking SPF 50 PA+++ 80ml #Natural Beige,229000.00,0,https://www.lazada.vn/products/tat-phun-stocking-spf-50-pa-80ml-natural-beige-i279112786-s435124795.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,MỰC VẼ NHUỘM DA GOLECHA MÀU TÍM,75000.00,0,https://www.lazada.vn/products/muc-ve-nhuom-da-golecha-mau-tim-i257418102-s355469530.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278624637-s433712395.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Bút vẽ Henna mini Size,45000.00,8,https://www.lazada.vn/products/but-ve-henna-mini-size-i225457768-s284655510.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,hình xăm dán 3D đẹp nam nữ loại 30 tờ,39000.00,7,https://www.lazada.vn/products/hinh-xam-dan-3d-dep-nam-nu-loai-30-to-i221997541-s279395935.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278888666-s434476457.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Bộ dụng cụ vẽ henna 4 đầu kim loại,120000.00,0,https://www.lazada.vn/products/bo-dung-cu-ve-henna-4-dau-kim-loai-i221094327-s277956355.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Flash color tattoo,40000.00,0,https://www.lazada.vn/products/flash-color-tattoo-i239532488-s305905549.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm ánh kim (Flash tattoo),20000.00,0,https://www.lazada.vn/products/xam-anh-kim-flash-tattoo-i234426435-s298477632.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Xăm dán đi biển (nhiều màu sắc),20000.00,0,https://www.lazada.vn/products/xam-dan-di-bien-nhieu-mau-sac-i239520689-s305897285.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278628644-s433704883.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,KHUÔN VẼ HENNA - KHUÔN VẼ HÌNH XĂM 48 hình mini,65000.00,0,https://www.lazada.vn/products/khuon-ve-henna-khuon-ve-hinh-xam-48-hinh-mini-i280316145-s437984866.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278690143-s433846736.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278636066-s433708648.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,1 hộp gel Sản phẩm Nga cao cấp (50ml),400000.00,0,https://www.lazada.vn/products/1-hop-gel-san-pham-nga-cao-cap-50ml-i278624633-s433712392.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278898042-s434458802.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,"Cao Lá TMH 150g giúp trị khô nẻ rạn da, làm liền da, hỗ trợ trị trĩ",169000.00,0,https://www.lazada.vn/products/cao-la-tmh-150g-giup-tri-kho-ne-ran-da-lam-lien-da-ho-tro-tri-tri-i278638017-s433730180.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,MỰC VẼ NHUỘM DA GOLECHA MÀU CAM,75000.00,0,https://www.lazada.vn/products/muc-ve-nhuom-da-golecha-mau-cam-i257443005-s355471084.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,MỰC VẼ NHUỘM DA GOLECHA MÀU ĐEN HỘP 12 TUÝP (VỎ ĐEN),500000.00,0,https://www.lazada.vn/products/muc-ve-nhuom-da-golecha-mau-den-hop-12-tuyp-vo-den-i257162833-s355399369.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,POWDER CÓ NHŨ ÁNH SÁNG LUNG LINH ,105000.00,3,https://www.lazada.vn/products/powder-co-nhu-anh-sang-lung-linh-i248593906-s326195009.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,12 miếng Khuôn vẽ Henna tùy chọn hình,150000.00,9,https://www.lazada.vn/products/12-mieng-khuon-ve-henna-tuy-chon-hinh-i211585392-s264844169.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,140k Combo mực kèm khuôn Henna,140000.00,2,https://www.lazada.vn/products/140k-combo-muc-kem-khuon-henna-i259586160-s362583043.html?search=1
co-the,6,https://www.lazada.vn/co-the/?page=6,Mực vẽ henna màu đen,45000.00,0,https://www.lazada.vn/products/muc-ve-henna-mau-den-i276122561-s425348886.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,"{New 2019} Kem Dưỡng Da Trà Xanh Dưỡng Ẩm, cấp nước, se khít lỗ chân lông, làm mờ da  Innisfree Green Tea Balancing Cream EX 50ml",309000.00,1,https://www.lazada.vn/products/new-2019-kem-duong-da-tra-xanh-duong-am-cap-nuoc-se-khit-lo-chan-long-lam-mo-da-innisfree-green-tea-balancing-cream-ex-50ml-i279002715-s434854237.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Face vip tuyết sứ Mocha,280000.00,0,https://www.lazada.vn/products/face-vip-tuyet-su-mocha-i209123399-s260319509.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,bộ chăm sóc da 6 mon,280000.00,2,https://www.lazada.vn/products/bo-cham-soc-da-6-mon-i258938136-s359807003.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Xịt khoáng Byphasse dưỡng ẩm chai màu xanh,150000.00,0,https://www.lazada.vn/products/xit-khoang-byphasse-duong-am-chai-mau-xanh-i258196309-s357850987.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem tái tạo da Himalaya Since 1930 50ml,234000.00,0,https://www.lazada.vn/products/kem-tai-tao-da-himalaya-since-1930-50ml-i262460483-s373510969.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Xịt Khóa Nền Byphasse Fix Make Up Long Lasting 150ML,200000.00,0,https://www.lazada.vn/products/xit-khoa-nen-byphasse-fix-make-up-long-lasting-150ml-i258182134-s357782632.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem trắng da chống nhăn cao cấp Nacific,430000.00,0,https://www.lazada.vn/products/kem-trang-da-chong-nhan-cao-cap-nacific-i273544691-s417172524.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Combo dưỡng da ngày và đêm Olay Total Effect,529000.00,0,https://www.lazada.vn/products/combo-duong-da-ngay-va-dem-olay-total-effect-i265224568-s381472243.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cream 50g,185000.00,203,https://www.lazada.vn/products/kem-duong-am-toi-uu-hada-labo-advanced-nourish-cream-50g-i1216368-s1509511.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Mặt Nạ Ngủ Laneige Water Sleeping Mask Full Size 70ml,199000.00,5,https://www.lazada.vn/products/mat-na-ngu-laneige-water-sleeping-mask-full-size-70ml-i272194399-s412340273.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem Dưỡng Da Mầm Gạo Nhật Bản Naturie Skin Conditioning Gel 180g,149000.00,8,https://www.lazada.vn/products/kem-duong-da-mam-gao-nhat-ban-naturie-skin-conditioning-gel-180g-i272066321-s411976056.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,KEM DƯỠNG ẨM HYDRO BOOST WATER GEL MOISTURISER 50ml,295000.00,1,https://www.lazada.vn/products/kem-duong-am-hydro-boost-water-gel-moisturiser-50ml-i258728506-s359398753.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Bộ sản phẩm chăm sóc dưỡng ẩm chống nắng toàn diện Innisfree Green Tea Seed Serum 80ml + Innisfree My Real Squeeze Mask Set 20ml*18 + Innisfree Perfect UV Protection Cream Triple Care 50ml SPF50 PA++++,1200000.00,16,https://www.lazada.vn/products/bo-san-pham-cham-soc-duong-am-chong-nang-toan-dien-innisfree-green-tea-seed-serum-80ml-innisfree-my-real-squeeze-mask-set-20ml18-innisfree-perfect-uv-protection-cream-triple-care-50ml-spf50-pa-i265798107-s382812674.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Bộ dưỡng ẩm du lịch cho mọi loại da Laneige Water Bank Hydro Mist 70ml,350000.00,105,https://www.lazada.vn/products/bo-duong-am-du-lich-cho-moi-loai-da-laneige-water-bank-hydro-mist-70ml-i237966108-s303633688.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem dưỡng ẩm da Nivea Creame 30ml _ 80101,27000.00,26,https://www.lazada.vn/products/kem-duong-am-da-nivea-creame-30ml-_-80101-i244442496-s313220228.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem Dưỡng Ẩm Neutrogena Hydro Boost Water Gel Xách Tay Pháp Date 2021 Chính Hãng 100%,389000.00,19,https://www.lazada.vn/products/kem-duong-am-neutrogena-hydro-boost-water-gel-xach-tay-phap-date-2021-chinh-hang-100-i245454276-s314673762.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Gel dưỡng ẩm từ nha đam Innisfree Aloe Revital Smoothing Gel 300ml,160000.00,186,https://www.lazada.vn/products/gel-duong-am-tu-nha-dam-innisfree-aloe-revital-smoothing-gel-300ml-i156019907-s166016916.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem dưỡng ẩm dạng gel Laneige Water Bank Gel Cream 50ml,850000.00,8,https://www.lazada.vn/products/kem-duong-am-dang-gel-laneige-water-bank-gel-cream-50ml-i263942717-s377806051.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Dung dịch dưỡng ẩm tối ưu Hada Labo Advanced Nourish Lotion dùng cho da dầu 170ml,185000.00,122,https://www.lazada.vn/products/dung-dich-duong-am-toi-uu-hada-labo-advanced-nourish-lotion-dung-cho-da-dau-170ml-i1216367-s1509510.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem trị nám - Trắng da - Tàn nhang - Đồi mồi - Sắc tiên today (15g),103103,22,https://www.lazada.vn/products/kem-tri-nam-trang-da-tan-nhang-doi-moi-sac-tien-today-15g-i252941500-s337775307.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Kem dưỡng ẩm dành cho da khô và da mất nước Neutrogena Hydro Boost water gel 48 g,529000.00,8,https://www.lazada.vn/products/kem-duong-am-danh-cho-da-kho-va-da-mat-nuoc-neutrogena-hydro-boost-water-gel-48-g-i1208330-s1499657.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,Nước cân bằng dưỡng ẩm Laneige Cream Skin Refiner 150 ml,600000.00,35,https://www.lazada.vn/products/nuoc-can-bang-duong-am-laneige-cream-skin-refiner-150-ml-i264064808-s378104496.html?search=1
cac-loai-duong-am,6,https://www.lazada.vn/cac-loai-duong-am/?page=6,"Kem Trị Nám, Tàn Nhang, Đồi Mồi, Sắc Tiên Today (8g)",48787,80,https://www.lazada.vn/products/kem-tri-nam-tan-nhang-doi-moi-sac-tien-today-8g-i218066833-s273426864.html?search=1
