第九十九话家族宝库（上）,http://m.pufei.net/manhua/243/171117.html
第九十八话道歉（下）,http://m.pufei.net/manhua/243/171116.html
第九十八话道歉（上）,http://m.pufei.net/manhua/243/171115.html
第九十七话虎牙熊猫（下）,http://m.pufei.net/manhua/243/171114.html
第九十七话虎牙熊猫（上）,http://m.pufei.net/manhua/243/171113.html
第九十六话梦魇妖壶的作用（下）,http://m.pufei.net/manhua/243/171112.html
第九十六话梦魇妖壶的作用（上）,http://m.pufei.net/manhua/243/171111.html
第九十五话一亿两千万（下）,http://m.pufei.net/manhua/243/171110.html
第九十五话一亿两千万（上）,http://m.pufei.net/manhua/243/171109.html
......,http://m.pufei.net/manhua/243/171108.html
第九十四话最后的珍宝（下）,http://m.pufei.net/manhua/243/171107.html
第九十四话最后的珍宝（上）,http://m.pufei.net/manhua/243/171106.html
第九十三话天价丹药（下）,http://m.pufei.net/manhua/243/171105.html
第九十三话天价丹药（上）,http://m.pufei.net/manhua/243/171104.html
助手帮忙画的,http://m.pufei.net/manhua/243/171103.html
第九十二话一个人的拍卖会（下）,http://m.pufei.net/manhua/243/171102.html
第九十二话一个人的拍卖会（上）,http://m.pufei.net/manhua/243/171101.html
第九十一话前往红玉世家（下）,http://m.pufei.net/manhua/243/171100.html
第九十一话前往红玉世家（上）,http://m.pufei.net/manhua/243/171099.html
第九十话杨理事到访（下）,http://m.pufei.net/manhua/243/171098.html
第九十话杨理事到访（上）,http://m.pufei.net/manhua/243/171097.html
下一话更新会晚一点！,http://m.pufei.net/manhua/243/171096.html
第八十九话秉公执法（下）,http://m.pufei.net/manhua/243/171095.html
第八十九话秉公执法（上）,http://m.pufei.net/manhua/243/171094.html
第八十八话聂离vs云华执事（下）,http://m.pufei.net/manhua/243/171093.html
第八十八话聂离VS云华执事（上）,http://m.pufei.net/manhua/243/171092.html
请假。,http://m.pufei.net/manhua/243/171091.html
第八十七话能力（下）,http://m.pufei.net/manhua/243/171090.html
第八十七话能力（上）,http://m.pufei.net/manhua/243/171089.html
第八十六话影妖融合（下）,http://m.pufei.net/manhua/243/171088.html
第八十六话影妖，融合（上）,http://m.pufei.net/manhua/243/171087.html
第八十五话归乡（下）,http://m.pufei.net/manhua/243/171086.html
第八十五话归乡（上）,http://m.pufei.net/manhua/243/171084.html
第八十四话结果...（下）,http://m.pufei.net/manhua/243/171083.html
第八十四话结果...（上）,http://m.pufei.net/manhua/243/171082.html
第八十三话灵魂水晶爆了（下）,http://m.pufei.net/manhua/243/171081.html
第八十三话灵魂水晶爆了（上）,http://m.pufei.net/manhua/243/171080.html
第八十二话武者学徒初级班（下）,http://m.pufei.net/manhua/243/171079.html
第八十二话武者学徒初级班（上）,http://m.pufei.net/manhua/243/171078.html
停更通告,http://m.pufei.net/manhua/243/171077.html
第八十一话沈飞的挑战,http://m.pufei.net/manhua/243/171076.html
停更通知,http://m.pufei.net/manhua/243/170251.html
第193话 蛋蛋（上）,http://m.pufei.net/manhua/243/169198.html
第192话 妙手回春（下）,http://m.pufei.net/manhua/243/169197.html
第192话 妙手回春（上）,http://m.pufei.net/manhua/243/168407.html
第191话 叶宗之死（下）,http://m.pufei.net/manhua/243/167768.html
第191话 叶宗之死（上）,http://m.pufei.net/manhua/243/167227.html
第190话 父与子（下）,http://m.pufei.net/manhua/243/165785.html
第190话 父与子（上）,http://m.pufei.net/manhua/243/165139.html
第189话 酒后（下）,http://m.pufei.net/manhua/243/164056.html
第189话 酒后（上）,http://m.pufei.net/manhua/243/163101.html
第188话 离开城主府（下）,http://m.pufei.net/manhua/243/161661.html
第188话 离开城主府（上）,http://m.pufei.net/manhua/243/161010.html
