category,main class,item name,price range,price_min,price_max,monthly sales,item url,item picture
居家生活,居家香氛,韓國 cocodor 室內擴香專用補充瓶 200mL★現貨★,$105 ,105,105,1589,https://shopee.tw/韓國-cocodor-室內擴香專用補充瓶-200mL★現貨★-i.3496171.1006825317,https://cf.shopee.tw/file/f04a9dca4d5fe32fbb415f7f5ec3707e
居家生活,居家香氛,【特價到3/16】日本 John's Blend 香氛膏/芳香膠 135g 衣櫥芳香 房間室內芳香,$120 ,120,120,1632,https://shopee.tw/【特價到3-16】日本-John's-Blend-香氛膏-芳香膠-135g-衣櫥芳香-房間室內芳香-i.56402088.1641967544,https://cf.shopee.tw/file/1d2f8c3919912468b031e8d40a5281c7
居家生活,居家香氛,*衝評價* 售現貨 日本 GONESH 固體 芳香罐 78g 日本芳香凝膠 空氣芳香膠 出風口大碟 春之薄霧 8號白麝香,$99 - $115,99,115,1472,https://shopee.tw/*衝評價*-售現貨-日本-GONESH-固體-芳香罐-78g-日本芳香凝膠-空氣芳香膠-出風口大碟-春之薄霧-8號白麝香-i.7182346.1335396982,https://cf.shopee.tw/file/2b3b335f1f78f75eb3491a6fe2ab1a24
居家生活,居家香氛,【免運 有保險的機器】750ML超聲波水氧機 負離子薰香機 超靜音 加濕機 小夜燈 芳療精油 噴霧機 加濕器 水霧機,$30 - $389,30,389,1338,https://shopee.tw/【免運-有保險的機器】750ML超聲波水氧機-負離子薰香機-超靜音-加濕機-小夜燈-芳療精油-噴霧機-加濕器-水霧機-i.26342991.451210737,https://cf.shopee.tw/file/86910202b5952aa2ecb1976599f8dcf1
居家生活,居家香氛,(出貨附發票)正品日本 John's Blend 香氛膏/芳香膠 135g 房間室內芳香Johns Blend,$45 - $125,45,125,1297,https://shopee.tw/(出貨附發票)正品日本-John's-Blend-香氛膏-芳香膠-135g-房間室內芳香Johns-Blend-i.19229056.1904651190,https://cf.shopee.tw/file/2349eb7d5684d1be4f6eb11b4c76ea31
居家生活,居家香氛,【日本正版／附發票】John's Blend 居家香氛膏／櫻花麝香 白麝香 蘋果梨 紅酒香 茉莉花麝香 薰衣草／ 芳香膏,$129 - $150,129,150,1279,https://shopee.tw/【日本正版／附發票】John's-Blend-居家香氛膏／櫻花麝香-白麝香-蘋果梨-紅酒香-茉莉花麝香-薰衣草／-芳香膏-i.7762437.1019530157,https://cf.shopee.tw/file/9df293e603ff748826c2c711b54dfd9a
居家生活,居家香氛,現貨免等?日本John's Blend 香氛片 白麝香 紅酒 茉莉 香片 衣櫥芳香 房間室內芳香,$49 ,49,49,1363,https://shopee.tw/現貨免等?日本John's-Blend-香氛片-白麝香-紅酒-茉莉-香片-衣櫥芳香-房間室內芳香-i.2965451.1318787050,https://cf.shopee.tw/file/130dabebf7323ef490ed7636f55002c2
居家生活,居家香氛,?㊣附發票 ? 正品日本 John's Blend 香氛膏/芳香膠 135g 房間室內芳香 ? 綠光森林 ?,$130 - $155,130,155,1185,https://shopee.tw/?㊣附發票-?-正品日本-John's-Blend-香氛膏-芳香膠-135g-房間室內芳香-?-綠光森林-?-i.2019696.1512234873,https://cf.shopee.tw/file/bf0bfded5d2000b7583357b8775ac6af
居家生活,居家香氛,現貨免等?日本John's Blend 香氛膏 衣櫥芳香 房間室內芳香 135g,$140 - $165,140,165,1119,https://shopee.tw/現貨免等?日本John's-Blend-香氛膏-衣櫥芳香-房間室內芳香-135g-i.2965451.1318803248,https://cf.shopee.tw/file/f5338382f03e0f624d5b7ec038b43838
居家生活,居家香氛,【DT髮品】韓國 cocodor 室內擴香瓶200ml+擴香棒 香氛 擴香 室內擴香 芳香劑 附擴香棒【0020076】,$149 ,149,149,1108,https://shopee.tw/【DT髮品】韓國-cocodor-室內擴香瓶200ml-擴香棒-香氛-擴香-室內擴香-芳香劑-附擴香棒【0020076】-i.12457.625810773,https://cf.shopee.tw/file/1fba90733142a22a4fc6916cdf5e58c9
居家生活,居家香氛,【12H出貨！台灣寄出】超靜音 日系薰香機 香薰機 加濕器 水氧機 精油燈 薰香器 空氣淨化 小夜燈 薰香 香薰,$39 - $269,39,269,1101,https://shopee.tw/【12H出貨！台灣寄出】超靜音-日系薰香機-香薰機-加濕器-水氧機-精油燈-薰香器-空氣淨化-小夜燈-薰香-香薰-i.5110005.1679236908,https://cf.shopee.tw/file/ad50ae7ad0f87eaea33872680b7208d2
居家生活,居家香氛,現貨 限時優惠價 韓國cocodor香氛擴香瓶 補充瓶(200ml) cocod'or 補充瓶 擴香瓶 小蒼蘭/白茉莉,$40 - $99,40,99,1082,https://shopee.tw/現貨-限時優惠價-韓國cocodor香氛擴香瓶-補充瓶(200ml)-cocod'or-補充瓶-擴香瓶-小蒼蘭-白茉莉-i.2693035.209323283,https://cf.shopee.tw/file/f66a336f2dbd773bf91809bc7dd40f0c
居家生活,居家香氛,現貨 熱銷20款 美國 Little Trees 小樹香片吊飾/香氛吊飾/香氛片 美國原裝進口 車用芳香,$22 ,22,22,1111,https://shopee.tw/現貨-熱銷20款-美國-Little-Trees-小樹香片吊飾-香氛吊飾-香氛片-美國原裝進口-車用芳香-i.7239601.488040691,https://cf.shopee.tw/file/d0f7ab654f45a2195d65bad22ad864be
居家生活,居家香氛,「現貨快出」John's Blend 日本 香氛膏 白麝香 紅酒 香氛 衣櫥芳香 135g 房間室內芳香,$150 - $180,150,180,994,https://shopee.tw/「現貨快出」John's-Blend-日本-香氛膏-白麝香-紅酒-香氛-衣櫥芳香-135g-房間室內芳香-i.26143548.1318989850,https://cf.shopee.tw/file/85614b2b3750f0efd9857fee10a58600
居家生活,居家香氛,WoW 墨慌先生 【24H發貨】 Vaporesso RENOVA ZERO專用空夾 陶瓷芯 空彈,$99 - $200,99,200,1160,https://shopee.tw/WoW-墨慌先生-【24H發貨】-Vaporesso-RENOVA-ZERO專用空夾-陶瓷芯-空彈-i.118427938.1851167706,https://cf.shopee.tw/file/78a22ede2974efdc5028d552d7d3bb1a
居家生活,居家香氛,[現貨24H出貨]1支1元 買100折10元 擴香棒 纖維棒 擴香籐 擴香竹 薰香竹 薰香棒,$1 ,1,1,11139,https://shopee.tw/-現貨24H出貨-1支1元-買100折10元-擴香棒-纖維棒-擴香籐-擴香竹-薰香竹-薰香棒-i.5737918.1945373700,https://cf.shopee.tw/file/40d1250fae3b815e2096c13efd98e48c
居家生活,居家香氛,韓國cocodor經典擴香補充瓶+擴香棒5支,$119 ,119,119,881,https://shopee.tw/韓國cocodor經典擴香補充瓶-擴香棒5支-i.3161082.603739821,https://cf.shopee.tw/file/c1e063a7e0540bc616064db421774015
居家生活,居家香氛,【現貨！英國水溶植物性精油】Aromania 天然植物精油 10ml 空氣加濕器 負離子水氧機 擴香瓶 擴香石 薰香爐,$59 ,59,59,881,https://shopee.tw/【現貨！英國水溶植物性精油】Aromania-天然植物精油-10ml-空氣加濕器-負離子水氧機-擴香瓶-擴香石-薰香爐-i.4031525.1875805429,https://cf.shopee.tw/file/c508e7248a2cae45f7d45f3cebe7c77d
居家生活,居家香氛,貝莉 California Scents加州淨香草(有機芳香罐) 42g 美國代購(6個以上才出貨),$45 - $50,45,50,1029,https://shopee.tw/貝莉-California-Scents加州淨香草(有機芳香罐)-42g-美國代購(6個以上才出貨)-i.188530.137674169,https://cf.shopee.tw/file/447c7c379f03b13b0794a878d0ca963b
居家生活,居家香氛,☆俏妞美妝☆【買六送一捆擴香棒】韓國 Cocodor 擴香補充瓶 室內擴香專用補充瓶200ml 室內芳香 台南店取,$25 - $99,25,99,855,https://shopee.tw/☆俏妞美妝☆【買六送一捆擴香棒】韓國-Cocodor-擴香補充瓶-室內擴香專用補充瓶200ml-室內芳香-台南店取-i.4030030.723433272,https://cf.shopee.tw/file/9d25247ae99110be75b6c6b4fd774a00
居家生活,居家香氛,6款香味【現貨秒出】日本 John's Blend 室內居家香氛膏135g 白麝香 蘋果梨 麝香茉莉 薰衣草 櫻花麝香,$43 - $149,43,149,962,https://shopee.tw/6款香味【現貨秒出】日本-John's-Blend-室內居家香氛膏135g-白麝香-蘋果梨-麝香茉莉-薰衣草-櫻花麝香-i.2784719.981882546,https://cf.shopee.tw/file/7f8e0a48c83187f1d36f8701951759d2
居家生活,居家香氛,現貨免等?日本 GONESH 空氣芳香膠 No.8 春之薄霧 (固體) 78g 芳香罐 熱賣,$120 ,120,120,789,https://shopee.tw/現貨免等?日本-GONESH-空氣芳香膠-No.8-春之薄霧-(固體)-78g-芳香罐-熱賣-i.2965451.7211482,https://cf.shopee.tw/file/b9b2479dc8a89815877447a534e12b61
居家生活,居家香氛,【現貨 免運費！日系水氧機 英國水溶植物性精油】500ml負離子香薰機 薰香機 空氣加濕器 精油燈 小夜燈 噴霧機 靜音,$59 - $399,59,399,761,https://shopee.tw/【現貨-免運費！日系水氧機-英國水溶植物性精油】500ml負離子香薰機-薰香機-空氣加濕器-精油燈-小夜燈-噴霧機-靜音-i.4031525.1865693681,https://cf.shopee.tw/file/1e4e96afa849a014fc72b841d38cfec2
居家生活,居家香氛,?現貨優惠 韓國正品cocodor香氛擴香瓶 補充瓶(200ml) cocod'or 補充瓶 擴香瓶 小蒼蘭/白茉莉,$99 ,99,99,762,https://shopee.tw/?現貨優惠-韓國正品cocodor香氛擴香瓶-補充瓶(200ml)-cocod'or-補充瓶-擴香瓶-小蒼蘭-白茉莉-i.2827123.638643831,https://cf.shopee.tw/file/74f6c753bb5b67187ade87a29504bd84
居家生活,居家香氛,??水氧機專用精油《水溶性精油》德國精油 日商代理 薰香燈 加濕器 水氧精油 水氧機 除臭 薰香 芳香 精油,$69 ,69,69,770,https://shopee.tw/??水氧機專用精油《水溶性精油》德國精油-日商代理-薰香燈-加濕器-水氧精油-水氧機-除臭-薰香-芳香-精油-i.586520.244529961,https://cf.shopee.tw/file/01f68f6f3b4c3ef2b8f27fc811ea4d81
居家生活,居家香氛,Cocodor 韓國擴香補充瓶 200ml/ 27款任選-2019全新口味,$99 ,99,99,754,https://shopee.tw/Cocodor-韓國擴香補充瓶-200ml-27款任選-2019全新口味-i.13366934.1491622908,https://cf.shopee.tw/file/df66052988d16721d3d9d6a957c20481
居家生活,居家香氛,【現貨供應】水氧機專用-水溶性精油/香薰精油/加濕器精油/精油/香薰機/香薰燈/芳香/除臭/芳香精油,$5 - $20,5,20,938,https://shopee.tw/【現貨供應】水氧機專用-水溶性精油-香薰精油-加濕器精油-精油-香薰機-香薰燈-芳香-除臭-芳香精油-i.101824984.1737692000,https://cf.shopee.tw/file/007cbaccbd71fc01a2ad6e5a6dab6dc2
居家生活,居家香氛,《現貨在台》日本 John’s Blend 居家香氛膏 室內芳香 香氛膏 白麝香 蘋果 紅酒 茉莉 薰衣草 櫻花,$125 - $140,125,140,737,https://shopee.tw/《現貨在台》日本-John’s-Blend-居家香氛膏-室內芳香-香氛膏-白麝香-蘋果-紅酒-茉莉-薰衣草-櫻花-i.2879097.1454336979,https://cf.shopee.tw/file/43547ad863ba0b55ab472d45fbb57ec2
居家生活,居家香氛,(內含發票)正品日本 John's Blend 香氛膏/芳香膠 135g 衣櫥芳香 房間室內芳香Johns Blend,$45 - $130,45,130,686,https://shopee.tw/(內含發票)正品日本-John's-Blend-香氛膏-芳香膠-135g-衣櫥芳香-房間室內芳香Johns-Blend-i.6450980.1608869928,https://cf.shopee.tw/file/517513fec315803c45be958e3aee4fff
居家生活,居家香氛,小容量玻璃滾珠瓶 拍拍瓶精油瓶玻璃瓶精油瓶分裝瓶香水瓶精油ND 1ml 2ml 3ml 5ml 10ml,$7 - $12,7,12,1532,https://shopee.tw/小容量玻璃滾珠瓶-拍拍瓶精油瓶玻璃瓶精油瓶分裝瓶香水瓶精油ND-1ml-2ml-3ml-5ml-10ml-i.2410852.76404110,https://cf.shopee.tw/file/00dd4f8184906df1996cc615cb98b6ff
居家生活,居家香氛,[韓國肯妮] (含稅開發票) 韓國 POLAR4 檜木抗菌香氛塊 40g / 90g 二款可選,$39 ,39,39,732,https://shopee.tw/-韓國肯妮-(含稅開發票)-韓國-POLAR4-檜木抗菌香氛塊-40g-90g-二款可選-i.12660760.1566699037,https://cf.shopee.tw/file/4935d0172cc40251343b977f6cb429b8
居家生活,居家香氛,P&G寶僑第三代衣物柔軟顆粒香水寶石香氛豆/香香豆,$157 - $299,157,299,639,https://shopee.tw/P-G寶僑第三代衣物柔軟顆粒香水寶石香氛豆-香香豆-i.55786527.1623896103,https://cf.shopee.tw/file/d15b4a7232afd73f3182ddeedcd802cb
居家生活,居家香氛,艾草蚊香 現貨充足【周錦香】天然艾草蚊香 露營蚊香【特惠$168】台灣製造 無毒防護（薰香艾草 芙蓉 香茅 驅蚊),$145 - $155,145,155,640,https://shopee.tw/艾草蚊香-現貨充足【周錦香】天然艾草蚊香-露營蚊香【特惠-168】台灣製造-無毒防護（薰香艾草-芙蓉-香茅-驅蚊)-i.8395402.219769508,https://cf.shopee.tw/file/1a142f77ea4de2a2f4f5e17fbd23d1e5
居家生活,居家香氛,純天然精油薰香供奉塔香一包50 50顆 三角錐塔香 供奉泰國佛牌 招財 塔香盤 塔香木盒 天然精油薰香,$30 - $50,30,50,636,https://shopee.tw/純天然精油薰香供奉塔香一包50-50顆-三角錐塔香-供奉泰國佛牌-招財-塔香盤-塔香木盒-天然精油薰香-i.8545538.53057266,https://cf.shopee.tw/file/a981d9fa150e33ed01dcf22fc7e38b81
居家生活,居家香氛,*現貨台中店 20元*10ml瓶 加厚精油瓶 多特瑞 10ml滾珠瓶 精油瓶 滾珠瓶 7格防壓精油包 精油 不鏽鋼,$1 - $15,1,15,757,https://shopee.tw/*現貨台中店-20元*10ml瓶-加厚精油瓶-多特瑞-10ml滾珠瓶-精油瓶-滾珠瓶-7格防壓精油包-精油-不鏽鋼-i.9292689.321123576,https://cf.shopee.tw/file/01a06d7e479e7fc7c70a61caf19a2d35
居家生活,居家香氛,【芯語】開發票，陶瓷小香爐、冰裂香爐、窯變香爐、環香香爐、盤香香爐、線香爐、香盤、盤香爐、陶瓷爐、香薰爐、香座、香插/,$10 - $59,10,59,668,https://shopee.tw/【芯語】開發票，陶瓷小香爐、冰裂香爐、窯變香爐、環香香爐、盤香香爐、線香爐、香盤、盤香爐、陶瓷爐、香薰爐、香座、香插--i.1771087.1866606657,https://cf.shopee.tw/file/2a65d9f515d699062c4e77ca81adbd3c
居家生活,居家香氛,California Scents &Car Scents 加州淨香草 有機 芳香劑 香水 罐頭,$55 ,55,55,580,https://shopee.tw/California-Scents-Car-Scents-加州淨香草-有機-芳香劑-香水-罐頭-i.2965451.7315253,https://cf.shopee.tw/file/99d3979bd4d21bfe9970ea5ba411af72
居家生活,居家香氛,日本小林製藥 1滴消臭元 兩種香氛(20ml) 蝦皮24h,$99 ,99,99,565,https://shopee.tw/日本小林製藥-1滴消臭元-兩種香氛(20ml)-蝦皮24h-i.37137599.1755551265,https://cf.shopee.tw/file/b934a249ce77a4645269add6c387ba2e
居家生活,居家香氛,(出貨附發票) 現貨韓國 cocodor 紫藤花園款 限定版 七彩花卉 花朵款 限定款 佛手柑 茉莉花甜蜜 室內擴香瓶,$139 ,139,139,566,https://shopee.tw/(出貨附發票)-現貨韓國-cocodor-紫藤花園款-限定版-七彩花卉-花朵款-限定款-佛手柑-茉莉花甜蜜-室內擴香瓶-i.19229056.1214387514,https://cf.shopee.tw/file/6db701260c25ee05ac9d68abac13797f
居家生活,居家香氛,GONESH-空氣芳香膠 日本製造/原裝進口 多種香味可選 蝦皮24h,$130 ,130,130,554,https://shopee.tw/GONESH-空氣芳香膠-日本製造-原裝進口-多種香味可選-蝦皮24h-i.37137599.1789414468,https://cf.shopee.tw/file/071f8d16ad748e7632db1030ea026a85
居家生活,居家香氛,現貨供應 韓國 cocodor 室內擴香專用擴香棒/香氛棒/水竹/蘆葦棒/籐枝/藤棒,$5 - $20,5,20,549,https://shopee.tw/現貨供應-韓國-cocodor-室內擴香專用擴香棒-香氛棒-水竹-蘆葦棒-籐枝-藤棒-i.19229056.778123198,https://cf.shopee.tw/file/af88fd34d98b66ed272f85844a6ba176
居家生活,居家香氛,天然盤香 壇香 沉香 艾草 崖柏 薰衣草 綠茶 玫瑰 茉莉 桂花 經典4小時薰香 防蚊 天然寶塔香,$14 - $65,14,65,538,https://shopee.tw/天然盤香-壇香-沉香-艾草-崖柏-薰衣草-綠茶-玫瑰-茉莉-桂花-經典4小時薰香-防蚊-天然寶塔香-i.27617891.1028816707,https://cf.shopee.tw/file/b24238a735bc9351e0482bda521ec6ac
居家生活,居家香氛,(現貨供應)韓國 cocodor 室內擴香 200mL +擴香棒 24款,$139 ,139,139,528,https://shopee.tw/(現貨供應)韓國-cocodor-室內擴香-200mL-擴香棒-24款-i.8844616.1058937128,https://cf.shopee.tw/file/cb1f4c932f4b60a58f3f6e17a21e88c5
居家生活,居家香氛,批發價衝評價超音波負離子水氧機300ml 香氛薰香機 燈光 ?加濕器 香氛機 水氧機 加濕器,$30 - $1180,30,1180,525,https://shopee.tw/批發價衝評價超音波負離子水氧機300ml-香氛薰香機-燈光-?加濕器-香氛機-水氧機-加濕器-i.8545538.1485178628,https://cf.shopee.tw/file/e639e86137d329b6072a449c1beda633
居家生活,居家香氛,【櫻花珪藻防潮塊】防潮除濕塊 擴香專用,$39 ,39,39,568,https://shopee.tw/【櫻花珪藻防潮塊】防潮除濕塊-擴香專用-i.1369252.918165237,https://cf.shopee.tw/file/a158bc1010d369bbb7c705878e9dcdb1
居家生活,居家香氛,500ml 日系水氧機 負離子 薰香機 空氣加濕機 小夜燈 水氧機 保濕 精油 精油燈 芳療精油 噴霧機 加濕器,$30 - $399,30,399,510,https://shopee.tw/500ml-日系水氧機-負離子-薰香機-空氣加濕機-小夜燈-水氧機-保濕-精油-精油燈-芳療精油-噴霧機-加濕器-i.26342991.419367963,https://cf.shopee.tw/file/5efadfbdb21e9f05424708b44fac3ab4
居家生活,居家香氛,Cocodor 專用馬卡龍擴香棒 精油擴香棒 擴香專用 共9色供買家做挑選 3*300mm 一束5支,$15 ,15,15,564,https://shopee.tw/Cocodor-專用馬卡龍擴香棒-精油擴香棒-擴香專用-共9色供買家做挑選-3*300mm-一束5支-i.5043391.1341487370,https://cf.shopee.tw/file/3853c3160d8fb1da29f3d00170ebb690
居家生活,居家香氛,花仙子 香水室內擴香 鼠尾草海鹽 小蒼蘭英國梨120ml 補充品 Farcent 香水空間織品噴霧 30ml,$79 - $169,79,169,539,https://shopee.tw/花仙子-香水室內擴香-鼠尾草海鹽-小蒼蘭英國梨120ml-補充品-Farcent-香水空間織品噴霧-30ml-i.3735636.1359131138,https://cf.shopee.tw/file/6bb477b7910c30c00e0a7fbddc1712cf
居家生活,居家香氛,多功能香薰機 超靜音 水氧機 加濕機 精油 空氣淨化 小夜燈 薰香,$29 - $299,29,299,771,https://shopee.tw/多功能香薰機-超靜音-水氧機-加濕機-精油-空氣淨化-小夜燈-薰香-i.28969561.1831954489,https://cf.shopee.tw/file/07aa2020e84ae335e64e53a39849d979
居家生活,居家香氛,進口薰衣草單支販售/乾燥花素材/花藝設計專用,$3 ,3,3,858,https://shopee.tw/進口薰衣草單支販售-乾燥花素材-花藝設計專用-i.22403631.1516343018,https://cf.shopee.tw/file/c7fbed9409a4b72c8545893caee93dd8
居家生活,居家香氛,<3M生活家>福士 wurth公司貨最新日期 芳香包 精油香氛袋 女人香 男人味 果漾輕甜 芳香袋 芳香 精油,$8 ,8,8,980,https://shopee.tw/-3M生活家-福士-wurth公司貨最新日期-芳香包-精油香氛袋-女人香-男人味-果漾輕甜-芳香袋-芳香-精油-i.10827842.111292256,https://cf.shopee.tw/file/4e7661dad526cbb2505c5aeedb918441
居家生活,居家香氛,【摩艾硅藻土擴香石】時尚擺飾含高含量硅藻土 吸濕除臭 擴香石 婚禮小物 交換禮物 情人節禮物 二進禮 婚宴 伴娘禮 擴香,$10 - $30,10,30,1287,https://shopee.tw/【摩艾硅藻土擴香石】時尚擺飾含高含量硅藻土-吸濕除臭-擴香石-婚禮小物-交換禮物-情人節禮物-二進禮-婚宴-伴娘禮-擴香-i.5836832.1538078809,https://cf.shopee.tw/file/707b763aa2d679e95533c68684508986
居家生活,居家香氛,Little Trees 小樹香片 保證美國正版 原裝進口,$18 - $22,18,22,661,https://shopee.tw/Little-Trees-小樹香片-保證美國正版-原裝進口-i.5337343.820767498,https://cf.shopee.tw/file/ef375d29e2291ea1ccdcc51c34719d6c
居家生活,居家香氛,▌OMYFUN創意燈飾 ▌《28cm直式擴香棒》3mm擴香棒/香氛棒/水竹/蘆葦棒/籐枝/藤棒,$1 ,1,1,1773,https://shopee.tw/▌OMYFUN創意燈飾-▌《28cm直式擴香棒》3mm擴香棒-香氛棒-水竹-蘆葦棒-籐枝-藤棒-i.4006977.12436485,https://cf.shopee.tw/file/5789cb09ccb2935ffa43df52471db60b
居家生活,居家香氛,淇媽?現貨特價 2018製 台灣製 江石香茅油 樟腦油 香茅精油 驅蚊,$8 - $10,8,10,926,https://shopee.tw/淇媽?現貨特價-2018製-台灣製-江石香茅油-樟腦油-香茅精油-驅蚊-i.8346173.53143077,https://cf.shopee.tw/file/53f18894a900475dd0efe29eb1311a12
居家生活,居家香氛,美國 Little Trees 小樹香片 芳香吊飾/吊卡 ?香味最齊全【香草琦琦】,$22 ,22,22,552,https://shopee.tw/美國-Little-Trees-小樹香片-芳香吊飾-吊卡-?香味最齊全【香草琦琦】-i.3761557.11836678,https://cf.shopee.tw/file/b06c8b2bfa20d0471b3a8646566a69ab
居家生活,居家香氛,玻璃滴管瓶 精油瓶 滴管瓶 玻璃瓶玻璃罐分裝瓶茶色藍色 5ml 10ml 30ml 50ml 100ml 現貨,$10 - $26,10,26,515,https://shopee.tw/玻璃滴管瓶-精油瓶-滴管瓶-玻璃瓶玻璃罐分裝瓶茶色藍色-5ml-10ml-30ml-50ml-100ml-現貨-i.2410852.273133258,https://cf.shopee.tw/file/b96b6e7b38f242c6c738c7829f4a0893
居家生活,居家香氛,限時特賣【Egf異國風】日本GONESH空氣芳香膠(固體膠/#8號春之薄霧芳香罐出風口夾擴香精油大碟香氛液體罐汽車芳香劑,$99 - $109,99,109,518,https://shopee.tw/限時特賣【Egf異國風】日本GONESH空氣芳香膠(固體膠-8號春之薄霧芳香罐出風口夾擴香精油大碟香氛液體罐汽車芳香劑-i.7223909.37745693,https://cf.shopee.tw/file/10efa9251fe18c7c9a276c9523cfbcda
居家生活,居家香氛,【金金百貨】現貨-台灣製 江石 優香 香茅精油 防蚊 驅蚊,$10 - $12,10,12,863,https://shopee.tw/【金金百貨】現貨-台灣製-江石-優香-香茅精油-防蚊-驅蚊-i.12241274.264500380,https://cf.shopee.tw/file/93a1540e6b1e49e890aed9d07d0a9fe3
居家生活,居家香氛,20cm 蠟燭芯 含蠟託 100根1包 酥油燈芯 天然植物蠟芯 純棉燈心 DIY 蠟燭 燭芯 燈芯底座 棉芯夾線鐵托,$2 ,2,2,1301,https://shopee.tw/20cm-蠟燭芯-含蠟託-100根1包-酥油燈芯-天然植物蠟芯-純棉燈心-DIY-蠟燭-燭芯-燈芯底座-棉芯夾線鐵托-i.3470428.795228661,https://cf.shopee.tw/file/838744270be665c9ea604042346600e7
居家生活,居家香氛,玻璃滾珠瓶配大鋼珠 茶色精油瓶分裝瓶玻璃瓶滾珠瓶 通用滾珠 5ml 10ml 15ml 20ml 30ml,$11 - $45,11,45,792,https://shopee.tw/玻璃滾珠瓶配大鋼珠-茶色精油瓶分裝瓶玻璃瓶滾珠瓶-通用滾珠-5ml-10ml-15ml-20ml-30ml-i.2410852.43755729,https://cf.shopee.tw/file/6faf17967cb3bd8e612cfcdb3dbc9cf8
居家生活,居家香氛,?現貨? Little Trees 美國小樹香片 芳香吊飾/吊卡 ?香味最齊全 代理商公司 ?17小舖?,$22 ,22,22,735,https://shopee.tw/?現貨?-Little-Trees-美國小樹香片-芳香吊飾-吊卡-?香味最齊全-代理商公司-?17小舖?-i.2686635.11622892,https://cf.shopee.tw/file/f86f384c2c338ee799975a66f6fe0b0b
居家生活,文具,【Z02】 膠帶超取區 封箱膠帶 opp膠帶 地球牌膠帶 文具膠帶 封箱膠帶 膠帶 打包膠帶,$4 - $16,4,16,14059,https://shopee.tw/【Z02】-膠帶超取區-封箱膠帶-opp膠帶-地球牌膠帶-文具膠帶-封箱膠帶-膠帶-打包膠帶-i.9638994.62822343,https://cf.shopee.tw/file/9d6d751421bc08103f2e61ee877796dd
居家生活,文具,多彩破壞袋 時機歹歹 能省則省 花得更少 賺得更多 現貨 高品質 高CP值 網拍專用 快遞袋 超商 寄貨 【Z01】,$29 - $145,29,145,6054,https://shopee.tw/多彩破壞袋-時機歹歹-能省則省-花得更少-賺得更多-現貨-高品質-高CP值-網拍專用-快遞袋-超商-寄貨-【Z01】-i.9638994.62812333,https://cf.shopee.tw/file/65a7f8675125485393885a99298b1005
居家生活,文具,【鄉民包材行】紙箱 超取 多尺寸 B浪 紙箱 小物包裝、超商紙箱、小紙箱、飾品包裝、紙盒【Z08】,$3 - $13,3,13,47014,https://shopee.tw/【鄉民包材行】紙箱-超取-多尺寸-B浪-紙箱-小物包裝、超商紙箱、小紙箱、飾品包裝、紙盒【Z08】-i.70436883.1332214658,https://cf.shopee.tw/file/2535d688f99070df78e0002e927a5506
居家生活,文具,限時特賣 現貨 破壞袋 中小尺寸下標區 每捆100入多色多尺寸 快遞袋 包貨好幫手 附發票 超商 寄貨【Y001】,$26 - $94,26,94,4334,https://shopee.tw/限時特賣-現貨-破壞袋-中小尺寸下標區-每捆100入多色多尺寸-快遞袋-包貨好幫手-附發票-超商-寄貨【Y001】-i.15051771.245506874,https://cf.shopee.tw/file/f793d1bee5328d4cfb04ba7e71696675
居家生活,文具,?VAD? 群組限定使用 漂亮ㄉ鉛筆,$100 - $500,100,500,4535,https://shopee.tw/?VAD?-群組限定使用-漂亮ㄉ鉛筆-i.14411684.1279832215,https://cf.shopee.tw/file/c63d5e9ac81bf2749c89714f31bdfc4b
居家生活,文具,萬達 封箱膠帶 透明膠帶 OPP膠帶,$13 - $15,13,15,4947,https://shopee.tw/萬達-封箱膠帶-透明膠帶-OPP膠帶-i.5435767.38356983,https://cf.shopee.tw/file/05c2762f418bb5b74f78bbc53dde8c93
居家生活,文具,防割傷紙箱｜15×10×6｜小物包裝、超商紙箱、小紙箱、波浪邊紙箱、飾品包裝、紙盒,$3 ,3,3,12144,https://shopee.tw/防割傷紙箱｜15×10×6｜小物包裝、超商紙箱、小紙箱、波浪邊紙箱、飾品包裝、紙盒-i.21106685.286606651,https://cf.shopee.tw/file/1670cc7fddddc7d0aa05bb3f72368e35
居家生活,文具,防割傷紙箱｜17×12×8｜小物紙盒、牛皮紙箱、無印刷紙箱、小紙盒、波浪邊紙箱,$4 ,4,4,8319,https://shopee.tw/防割傷紙箱｜17×12×8｜小物紙盒、牛皮紙箱、無印刷紙箱、小紙盒、波浪邊紙箱-i.21106685.482485149,https://cf.shopee.tw/file/59bcdb3786bf6db6bee88ebf72f589d4
居家生活,文具,?滿100顆送收納盒?【8角火漆蠟粒/20色選】追花*火漆章專用蠟*封蠟火漆章*禮盒情人節復古封口蠟,$1 ,1,1,16232,https://shopee.tw/?滿100顆送收納盒?【8角火漆蠟粒-20色選】追花*火漆章專用蠟*封蠟火漆章*禮盒情人節復古封口蠟-i.2133400.1040946485,https://cf.shopee.tw/file/1fa277a76b786d286f083d6087d2ede7
