category,price,pro_name,pro_url,review_num
trang-diem-mat,29000 , Bảng phấn mắt Play Color Eyes của Lameila hàng nội địa Trung,https://www.lazada.vn/products/bang-phan-mat-play-color-eyes-cua-lameila-hang-noi-dia-trung-i247761619-s322770773.html?search=1,286
trang-diem-mat,24000 ,Bộ 2 Mascara dầu dừa dưỡng mi Relief,https://www.lazada.vn/products/bo-2-mascara-dau-dua-duong-mi-relief-i262304881-s373182442.html?search=1,146
trang-diem-mat,59000 ,Combo tách set - 5 màu nhũ mắt kim tuyến - M223,https://www.lazada.vn/products/combo-tach-set-5-mau-nhu-mat-kim-tuyen-m223-i221660613-s278789285.html?search=1,130
trang-diem-mat,28500 ,Bột tán mày Maxdona,https://www.lazada.vn/products/bot-tan-may-maxdona-i245198381-s314211814.html?search=1,68
trang-diem-mat,160000 ,Dưỡng Mày FEG Eyebrow Enhancer Dài Nhanh Sau 7 Ngày,https://www.lazada.vn/products/duong-may-feg-eyebrow-enhancer-dai-nhanh-sau-7-ngay-i275862367-s424448647.html?search=1,68
trang-diem-mat,49000 ,Mascara organic CARE ,https://www.lazada.vn/products/mascara-organic-care-i150904544-s158751569.html?search=1,121
trang-diem-mat,15000 ,Chì Kẻ Mày Drawing Color Geometry Hàng Nội Địa Trung,https://www.lazada.vn/products/chi-ke-may-drawing-color-geometry-hang-noi-dia-trung-i253908890-s342423593.html?search=1,83
trang-diem-mat,160000 ,Dưỡng Mi FEG Pro Advanced X2 Dưỡng Chất,https://www.lazada.vn/products/duong-mi-feg-pro-advanced-x2-duong-chat-i278710546-s433976141.html?search=1,83
trang-diem-mat,39000 ,MÀU SÁP MẮT 2 LINE,https://www.lazada.vn/products/mau-sap-mat-2-line-i208581878-s259363342.html?search=1,74
trang-diem-mat,49000 ,Bộ Chì Mày Định Hình Novo Fashion Brow + TẶNG Kèm 3 Khuôn Kẻ Mày Và 3 Đầu Chì Thay Thế,https://www.lazada.vn/products/bo-chi-may-dinh-hinh-novo-fashion-brow-tang-kem-3-khuon-ke-may-va-3-dau-chi-thay-the-i220124670-s276514166.html?search=1,127
trang-diem-mat,1145000 ,"Combo Toner, Huyết Thanh Và Kem Dưỡng Trắng Da Glutathione 7 Day Angel Liquid - Combo Nước Hoa Hồng, Serum và Kem Dưỡng Trắng Da 7 Ngày Glutathione - - Trọn Bộ Toner, Huyết Thanh Và Kem Dưỡng Trắng Da Glutathione 7 Day - Trọn Bộ Glutathione 7 Day",https://www.lazada.vn/products/combo-toner-huyet-thanh-va-kem-duong-trang-da-glutathione-7-day-angel-liquid-combo-nuoc-hoa-hong-serum-va-kem-duong-trang-da-7-ngay-glutathione-tron-bo-toner-huyet-thanh-va-kem-duong-trang-da-glutathione-7-day-tron-bo-glutathione-7-day-i266558230-s386832458.html?search=1,1
trang-diem-mat,19999 ,Bảng Phấn Mắt Play Color Geo 10 Bản New,https://www.lazada.vn/products/bang-phan-mat-play-color-geo-10-ban-new-i273322895-s416712903.html?search=1,7
trang-diem-mat,40000 ,Bộ Chì Mày Định Hình Novo Fashion Brow + TẶNG Kèm 3 Khuôn Kẻ Mày Và 3 Đầu Chì Thay Thế,https://www.lazada.vn/products/bo-chi-may-dinh-hinh-novo-fashion-brow-tang-kem-3-khuon-ke-may-va-3-dau-chi-thay-the-i246134027-s316011537.html?search=1,27
