category,price,pro_name,pro_url,review_num
phu-kien-trang-diem,32900 ,BÔNG TẨY TRANG MINISO Hộp 1000 MIẾNG,https://www.lazada.vn/products/bong-tay-trang-miniso-hop-1000-mieng-i268910823-s393772834.html?search=1,46
phu-kien-trang-diem,209000 ,"Gương Soi Toàn Thân Di Động Loại 1 - Độ bền cao, tháo lắp dễ dàng - Rộng 31cm",https://www.lazada.vn/products/guong-soi-toan-than-di-dong-loai-1-do-ben-cao-thao-lap-de-dang-rong-31cm-i276764433-s427588969.html?search=1,2
phu-kien-trang-diem,19000 ,"[Có Nhiều Mẫu] Lông mi giả Lông Chồn 3D 3PCS 3 Fashion Eyelashes 3 Faux-Cils ( bộ 3 Cặp ), mi chồn",https://www.lazada.vn/products/co-nhieu-mau-long-mi-gia-long-chon-3d-3pcs-3-fashion-eyelashes-3-faux-cils-bo-3-cap-mi-chon-i264190481-s378452357.html?search=1,41
bo-kit-trang-diem-va-palletes,540000 ,Combo trang điểm và dưỡng trắng da Laneige White Dew,https://www.lazada.vn/products/combo-trang-diem-va-duong-trang-da-laneige-white-dew-i234697589-s298874687.html?search=1,22
moi,70000 ,Son Kem Lì Chou Chou Professional Matt Lip Color,https://www.lazada.vn/products/son-kem-li-chou-chou-professional-matt-lip-color-i279132910-s435188455.html?search=1,8
moi,80000 ,Son kem lì KIMUSE,https://www.lazada.vn/products/son-kem-li-kimuse-i257214492-s354354848.html?search=1,8
moi,150000 ,Son Bourjois. Velvet #07 Nude,https://www.lazada.vn/products/son-bourjois-velvet-07-nude-i260088963-s364289057.html?search=1,8
moi,69000 ,Son Kem Dưỡng Ẩm Bingju Honey Tint Lipstick,https://www.lazada.vn/products/son-kem-duong-am-bingju-honey-tint-lipstick-i278788693-s434180355.html?search=1,8
moi,29000 ,Son bậm môi Matte,https://www.lazada.vn/products/son-bam-moi-matte-i246748039-s318005399.html?search=1,218
trang-diem-mat,47000 ,Bút Kẻ Mắt Sáp Nước Kim Tuyến Bộ 6 Cây,https://www.lazada.vn/products/but-ke-mat-sap-nuoc-kim-tuyen-bo-6-cay-i273390429-s416836828.html?search=1,1
trang-diem-mat,59000 ,Combo bộ kẻ chân mày + bộ chì kẻ lông mày + dao cạo long mày + tấm dán khuôn kẻ lông mày  - Dozimax - CBLM01 - bộ khuôn kẻ chân mày - chì kẻ mày - giúp cách vẽ chân mày nhanh chóng - tạo lông mày đẹp.,https://www.lazada.vn/products/combo-bo-ke-chan-may-bo-chi-ke-long-may-dao-cao-long-may-tam-dan-khuon-ke-long-may-dozimax-cblm01-bo-khuon-ke-chan-may-chi-ke-may-giup-cach-ve-chan-may-nhanh-chong-tao-long-may-dep-i265344594-s381754091.html?search=1,54
mat,21000 ,Kem che khuyết điểm Maycreate,https://www.lazada.vn/products/kem-che-khuyet-diem-maycreate-i221047864-s277898819.html?search=1,442
mat,145000 ,"Phấn nước April Skin Đen Magic Snow Cushion SPF 50+ PA+++ , Hàng Hàn Quốc",https://www.lazada.vn/products/phan-nuoc-april-skin-den-magic-snow-cushion-spf-50-pa-hang-han-quoc-i247377953-s321102970.html?search=1,8
mat,39000 ,[ Tặng mask môi Bioaqua ] Chai xịt chống nắng và làm trắng da Maycreate +,https://www.lazada.vn/products/tang-mask-moi-bioaqua-chai-xit-chong-nang-va-lam-trang-da-maycreate-i277598239-s430564363.html?search=1,6
mat,245000 ,Kem nền mịn da dạng lỏng L'Oreal Paris True match Liquid Foundation 30ml,https://www.lazada.vn/products/kem-nen-min-da-dang-long-loreal-paris-true-match-liquid-foundation-30ml-i258028291-s357407056.html?search=1,823
tay-trang,97000 ,Nước Tẩy Trang Sạch Thoáng Senka All Clear Water Fresh 230ml - Tặng Bông Tẩy Trang,https://www.lazada.vn/products/nuoc-tay-trang-sach-thoang-senka-all-clear-water-fresh-230ml-tang-bong-tay-trang-i252362479-s335838635.html?search=1,149
tay-trang,75000 ,Nước tẩy trang SENKA A.L.L. CLEAR WATER Micellar Formula White 230ml,https://www.lazada.vn/products/nuoc-tay-trang-senka-all-clear-water-micellar-formula-white-230ml-i275486004-s423246624.html?search=1,149
tay-trang,75000 ,Tẩy trang Bioderma 500ml,https://www.lazada.vn/products/tay-trang-bioderma-500ml-i249702273-s328919054.html?search=1,21
tay-trang,98000 ,"Nước tẩy trang sạch sâu thoáng mịn giảm mụn, kiềm nhờn tươi mát với tinh chất trà xanh Uji tươi mát Senka A.L.L.Clear Water Fresh 230ml",https://www.lazada.vn/products/nuoc-tay-trang-sach-sau-thoang-min-giam-mun-kiem-nhon-tuoi-mat-voi-tinh-chat-tra-xanh-uji-tuoi-mat-senka-allclear-water-fresh-230ml-i246148185-s316047325.html?search=1,201
tay-trang,65000 ,Set Nước Tẩy Trang 300ml + tặng kèm bông tẩy hàng nội địa trung - mã 94,https://www.lazada.vn/products/set-nuoc-tay-trang-300ml-tang-kem-bong-tay-hang-noi-dia-trung-ma-94-i275766858-s424218938.html?search=1,1
mong,10000 ,Set 2 hình xăm nước dán móng (nail sticker) mã YZW1001-1040,https://www.lazada.vn/products/set-2-hinh-xam-nuoc-dan-mong-nail-sticker-ma-yzw1001-1040-i262894046-s430180120.html?search=1,18
mong,15000 ,Bút Tinh Dầu Dưỡng Viền Móng OPI,https://www.lazada.vn/products/but-tinh-dau-duong-vien-mong-opi-i275168157-s422322958.html?search=1,18
mong,25000 ,Khuôn In Trang Trí Móng Hình Chữ Nhật,https://www.lazada.vn/products/khuon-in-trang-tri-mong-hinh-chu-nhat-i247458461-s321474623.html?search=1,2
mong,55000 ,"Sơn Móng Tay Gel Gelish Top-It-Off, Base Gel Foundation (dành cho tiệm nail chuyên nghiệp)",https://www.lazada.vn/products/son-mong-tay-gel-gelish-top-it-off-base-gel-foundation-danh-cho-tiem-nail-chuyen-nghiep-i265214271-s381436186.html?search=1,9
mong,45000 ,Gel trộn hoa khô sơn móng trang trí móng Gelfavor 5ml,https://www.lazada.vn/products/gel-tron-hoa-kho-son-mong-trang-tri-mong-gelfavor-5ml-i277060027-s428904750.html?search=1,1
mong,800000 ,Phấn Nước,https://www.lazada.vn/products/phan-nuoc-i273710389-s417604775.html?search=1,3
phu-kien-trang-diem,87000 ,Kệ mỹ phẩm 3 tầng xinh xắn có gương nhiều màu,https://www.lazada.vn/products/ke-my-pham-3-tang-xinh-xan-co-guong-nhieu-mau-i269670745-s396660481.html?search=1,5
phu-kien-trang-diem,29000 ,"Keo Dán Mi & Kích Mí Eye Lotion, 2 trong 1 ",https://www.lazada.vn/products/keo-dan-mi-kich-mi-eye-lotion-2-trong-1-i249650637-s328940526.html?search=1,50
phu-kien-trang-diem,270000 ,Kem che hình xăm Zip Tattoo - 5g - chống trôi - chỉ mất 2 phút để che phủ hình xăm,https://www.lazada.vn/products/kem-che-hinh-xam-zip-tattoo-5g-chong-troi-chi-mat-2-phut-de-che-phu-hinh-xam-i165772426-s181491577.html?search=1,33
phu-kien-trang-diem,15000 ,Mút trang điểm silicone tiện dụng,https://www.lazada.vn/products/mut-trang-diem-silicone-tien-dung-i244272437-s312935250.html?search=1,13
phu-kien-trang-diem,80000 ,Miễng Dán Lột Mụn Đầu Đen Zoreya Dành Cho Cả Nam Và Nữ,https://www.lazada.vn/products/mieng-dan-lot-mun-dau-den-zoreya-danh-cho-ca-nam-va-nu-i242883240-s310825846.html?search=1,13
phu-kien-trang-diem,28000 ,Bộ cọ trang điểm 7 cây mềm mượt kèm hộp đựng (Hồng),https://www.lazada.vn/products/bo-co-trang-diem-7-cay-mem-muot-kem-hop-dung-hong-i143041134-s147762549.html?search=1,899
bo-kit-trang-diem-va-palletes,303000 ,Bộ đôi kem nền và kem che khuyết điểm mịn lì Fit Me Maybelline New York Tông sáng,https://www.lazada.vn/products/bo-doi-kem-nen-va-kem-che-khuyet-diem-min-li-fit-me-maybelline-new-york-tong-sang-i259021463-s360168303.html?search=1,23
bo-kit-trang-diem-va-palletes,540000 ,Combo làm sạch và trang điểm du lịch Laneige MakeupTravel Trial Set,https://www.lazada.vn/products/combo-lam-sach-va-trang-diem-du-lich-laneige-makeuptravel-trial-set-i273308061-s416636459.html?search=1,5
bo-kit-trang-diem-va-palletes,239000 ,Bộ trang điểm kít 9 món cao cấp tặng 3 khuôn kẻ lông mày,https://www.lazada.vn/products/bo-trang-diem-kit-9-mon-cao-cap-tang-3-khuon-ke-long-may-i259954967-s364002890.html?search=1,1
bo-kit-trang-diem-va-palletes,199000 ,Bộ mỹ phẩm 9 món tiện lợi (tặng khuôn kẻ mày),https://www.lazada.vn/products/bo-my-pham-9-mon-tien-loi-tang-khuon-ke-may-i258662710-s359135212.html?search=1,26
bo-kit-trang-diem-va-palletes,49000 ,Set 12 Cọ Trang Điểm Tán Nền Phủ Phấn Đánh Mắt Khói Vẽ Mắt và Cọ Môi 2187,https://www.lazada.vn/products/set-12-co-trang-diem-tan-nen-phu-phan-danh-mat-khoi-ve-mat-va-co-moi-2187-i274466340-s420356044.html?search=1,1
moi,179000 ,Sét 5 son sáp Hold Live,https://www.lazada.vn/products/set-5-son-sap-hold-live-i272472441-s413168039.html?search=1,27
moi,29000 ,Son kem nhung siêu lì và mềm môi Gella's,https://www.lazada.vn/products/son-kem-nhung-sieu-li-va-mem-moi-gellas-i273300526-s416698326.html?search=1,37
moi,120000 ,SET SON MINI BABESEXY,https://www.lazada.vn/products/set-son-mini-babesexy-i273232194-s416362906.html?search=1,37
moi,29000 ,Son Xăm WOW  L1651,https://www.lazada.vn/products/son-xam-wow-l1651-i268354359-s399486930.html?search=1,75
moi,59000 ,MẶT NẠ NỘI ĐỊA IMAGES - BIOAQUA - ONESPRING,https://www.lazada.vn/products/mat-na-noi-dia-images-bioaqua-onespring-i272244205-s412380346.html?search=1,75
moi,29000 ,"Son Lì, Son môi KHÔNG CHÌ, Son siêu mềm môi (mua 3 tặng 1, CÓ VIDEO) M’AYCREATE cao cấp nội địa Trung SM01",https://www.lazada.vn/products/son-li-son-moi-khong-chi-son-sieu-mem-moi-mua-3-tang-1-co-video-maycreate-cao-cap-noi-dia-trung-sm01-i259342096-s361682306.html?search=1,45
moi,148000 ,Sét 3 cây son Hold Live nội địa trung,https://www.lazada.vn/products/set-3-cay-son-hold-live-noi-dia-trung-i272480764-s413270243.html?search=1,7
trang-diem-mat,20000 ,THANH LĂN MẮT NHA ĐAM TRỊ THÂM QUẦNG MẮT,https://www.lazada.vn/products/thanh-lan-mat-nha-dam-tri-tham-quang-mat-i273080175-s415696045.html?search=1,27
trang-diem-mat,229000 ,Serum Dưỡng Mi FEG – Cho Mắt Thêm Quyến Rũ,https://www.lazada.vn/products/serum-duong-mi-feg-cho-mat-them-quyen-ru-i251344140-s333048145.html?search=1,25
trang-diem-mat,50000 ,Chuốt mi làm dài và dày mi Lash của Novo,https://www.lazada.vn/products/chuot-mi-lam-dai-va-day-mi-lash-cua-novo-i250653509-s331426546.html?search=1,11
trang-diem-mat,180000 ,Bảng phấn mắt 120 ô Popfeel,https://www.lazada.vn/products/bang-phan-mat-120-o-popfeel-i262472527-s373590144.html?search=1,6
mat,79000 ,Phấn Trang Điểm Essance Mịn Lâu Trôi,https://www.lazada.vn/products/phan-trang-diem-essance-min-lau-troi-i232374540-s295284285.html?search=1,49
mat,119000 ,Kem nền mịn lì tự nhiên Maybelline Fit Me Matte Poreless Foundation Tube 18ml,https://www.lazada.vn/products/kem-nen-min-li-tu-nhien-maybelline-fit-me-matte-poreless-foundation-tube-18ml-i259030160-s360081618.html?search=1,246
mat,65000 ,Phấn Nước IOPE C21 TẶNG KÈM LÕI,https://www.lazada.vn/products/phan-nuoc-iope-c21-tang-kem-loi-i277464847-s430268223.html?search=1,3
mat,275000 ,BB Cream Nam Che Mụn Thâm Chống Nắng Dưỡng Da Cực Tốt,https://www.lazada.vn/products/bb-cream-nam-che-mun-tham-chong-nang-duong-da-cuc-tot-i274816577-s421692127.html?search=1,7
mat,109000 ,"Bộ kit trang điểm 3 tầng gồm: 3 màu phấn nền, 4 phấn má hồng, 8 màu son môi  và  24 màu mắt sắc đẹp",https://www.lazada.vn/products/bo-kit-trang-diem-3-tang-gom-3-mau-phan-nen-4-phan-ma-hong-8-mau-son-moi-va-24-mau-mat-sac-dep-i209137218-s260344740.html?search=1,42
mat-na-lot-va-hat-tay-te-bao,130000 ,Sáp trị mụn đầu đen từ đá núi lửa Jeju Innisfree Jeju Volcanic Blackhead Out Balm 30g,https://www.lazada.vn/products/sap-tri-mun-dau-den-tu-da-nui-lua-jeju-innisfree-jeju-volcanic-blackhead-out-balm-30g-i156017770-s166017619.html?search=1,157
tay-trang,159000 ,Dầu Tẩy Trang Kosé Cosmeport Softymo White Cleansing Oil Refill 200ml,https://www.lazada.vn/products/dau-tay-trang-kose-cosmeport-softymo-white-cleansing-oil-refill-200ml-i236859447-s302265670.html?search=1,18
tay-trang,389000 ,Nước làm sạch sâu và tẩy trang dành cho da dầu nhạy cảm La Roche-Posay Effaclar Micellar Water Ultra 400ml,https://www.lazada.vn/products/nuoc-lam-sach-sau-va-tay-trang-danh-cho-da-dau-nhay-cam-la-roche-posay-effaclar-micellar-water-ultra-400ml-i255682451-s348603408.html?search=1,29
tay-trang,369000 ,Nước tẩy trang Bioderma xanh 500ml,https://www.lazada.vn/products/nuoc-tay-trang-bioderma-xanh-500ml-i165035508-s180599380.html?search=1,2
tay-trang,145000 ,DẦU TẨY TRANG KOSE SOFTYMO NHẬT BẢN,https://www.lazada.vn/products/dau-tay-trang-kose-softymo-nhat-ban-i239692026-s306146040.html?search=1,1
tay-trang,649900 ,SÁP TẨY TRANG CLINIQUE TAKE THE DAY OFF CLEANSING BALM 125ML,https://www.lazada.vn/products/sap-tay-trang-clinique-take-the-day-off-cleansing-balm-125ml-i246180274-s316101286.html?search=1,1
mong,119000 ,Bộ 12 lọ sơn móng tay màu cao cấp Maycreate + Tặng bút chì kẻ lông mày ( Đơn hàng mỹ phẩm trên 300k tặng thêm 1 đồng hồ thể thao như quảng cáo )(OEM),https://www.lazada.vn/products/bo-12-lo-son-mong-tay-mau-cao-cap-maycreate-tang-but-chi-ke-long-may-don-hang-my-pham-tren-300k-tang-them-1-dong-ho-the-thao-nhu-quang-cao-oem-i234123373-s298027921.html?search=1,154
mong,55000 ,"Bộ 24 Móng tay giả , nail giả A70(kèm keo dán)",https://www.lazada.vn/products/bo-24-mong-tay-gia-nail-gia-a70kem-keo-dan-i222300817-s279869769.html?search=1,3
mong,160000 ,Set 10 chai sơn móng tay lột oulisi,https://www.lazada.vn/products/set-10-chai-son-mong-tay-lot-oulisi-i273846060-s417962614.html?search=1,3
mong,45000 ,Bịch 30 Vỉ Băng Dính Đa Màu Trang Trí Móng Tay,https://www.lazada.vn/products/bich-30-vi-bang-dinh-da-mau-trang-tri-mong-tay-i244664721-s314263416.html?search=1,21
mong,50000 ,Tráng gương kim loại ( màu Rose gold),https://www.lazada.vn/products/trang-guong-kim-loai-mau-rose-gold-i271786843-s410044386.html?search=1,21
phu-kien-trang-diem,38999 ,BỘ CỌ TRANG ĐIỂM 12 CÂY,https://www.lazada.vn/products/bo-co-trang-diem-12-cay-i273272914-s416624302.html?search=1,7
phu-kien-trang-diem,39000 ,"240 miếng (12 vỉ) dán kích mí 2 mặt siêu rẻ, siêu đẹp",https://www.lazada.vn/products/240-mieng-12-vi-dan-kich-mi-2-mat-sieu-re-sieu-dep-i246522514-s316852914.html?search=1,43
phu-kien-trang-diem,29000 ,Bộ bông phấn giá sì siêu rẻ,https://www.lazada.vn/products/bo-bong-phan-gia-si-sieu-re-i165172293-s180793629.html?search=1,94
phu-kien-trang-diem,16000 ,MIẾNG DÁN KÍCH MÍ,https://www.lazada.vn/products/mieng-dan-kich-mi-i239754606-s306270096.html?search=1,69
phu-kien-trang-diem,61000 ,Gel Tạo Mắt 2 Mí Dạng Bút,https://www.lazada.vn/products/gel-tao-mat-2-mi-dang-but-i273338277-s416748879.html?search=1,7
bo-kit-trang-diem-va-palletes,165000 ,Set 9 món trang điểm cao cấp,https://www.lazada.vn/products/set-9-mon-trang-diem-cao-cap-i277654919-s430760766.html?search=1,2
bo-kit-trang-diem-va-palletes,59000 ,Bộ Trang Điểm 3 Món,https://www.lazada.vn/products/bo-trang-diem-3-mon-i245608866-s314980389.html?search=1,28
bo-kit-trang-diem-va-palletes,65000 ,BỘ PHẤN TRANG ĐIỂM ADS 39 Ô,https://www.lazada.vn/products/bo-phan-trang-diem-ads-39-o-i278518645-s433378867.html?search=1,2
bo-kit-trang-diem-va-palletes,185000 ,bộ kít trang điểm 9 món cao cấp tặng 3 khuôn kẻ lông mày,https://www.lazada.vn/products/bo-kit-trang-diem-9-mon-cao-cap-tang-3-khuon-ke-long-may-i271246558-s405196187.html?search=1,27
bo-kit-trang-diem-va-palletes,45000 ,Bộ trang điểm cá nhân 22 màu 5in1 lameila BK45,https://www.lazada.vn/products/bo-trang-diem-ca-nhan-22-mau-5in1-lameila-bk45-i246662694-s326866462.html?search=1,48
bo-kit-trang-diem-va-palletes,52000 ,BỘ PHẤN TRANG ĐIỂM ADS 39 Ô,https://www.lazada.vn/products/bo-phan-trang-diem-ads-39-o-i272440434-s412976263.html?search=1,16
moi,185000 ,Son Kem Chuẩn Lì Giữ Màu 16h Maybelline New York Super Stay Matte Ink City Edition 5ml,https://www.lazada.vn/products/son-kem-chuan-li-giu-mau-16h-maybelline-new-york-super-stay-matte-ink-city-edition-5ml-i264108841-s378270699.html?search=1,70
moi,129000 ,Combo 2 thỏi Son kèm siêu lì Vibely Lasting Moisture cao cấp + Tặng bút chì kẻ lông mày ( Đơn hàng mỹ phẩm trên 300k tặng thêm 1 đồng hồ thể thao như quảng cáo ),https://www.lazada.vn/products/combo-2-thoi-son-kem-sieu-li-vibely-lasting-moisture-cao-cap-tang-but-chi-ke-long-may-don-hang-my-pham-tren-300k-tang-them-1-dong-ho-the-thao-nhu-quang-cao-i247457473-s378714645.html?search=1,248
moi,21000 ,Son Miss Rôse 3D Trắng Với 6 Tông Màu Sang Chảnh,https://www.lazada.vn/products/son-miss-rose-3d-trang-voi-6-tong-mau-sang-chanh-i273640155-s417344133.html?search=1,55
moi,160000 ,Sét 5 Thỏi Son Sáp HOLD LIVE Siêu Đẹp,https://www.lazada.vn/products/set-5-thoi-son-sap-hold-live-sieu-dep-i265690174-s382580801.html?search=1,22
moi,560000 ,Son môi MAC Retro Matte Lipstick 3g,https://www.lazada.vn/products/son-moi-mac-retro-matte-lipstick-3g-i263304742-s376150225.html?search=1,142
moi,240000 ,Son kem lì nhẹ môi cao cấp Rouge Signature L’Oréal Paris 7ml,https://www.lazada.vn/products/son-kem-li-nhe-moi-cao-cap-rouge-signature-loreal-paris-7ml-i264100837-s378274242.html?search=1,162
mat-na-lot-va-hat-tay-te-bao,58000 ,Miếng dán mụn Acnes Clear Patch (24 miếng) + Tặng Kem rửa mặt Acnes Creamy Wash 25g,https://www.lazada.vn/products/mieng-dan-mun-acnes-clear-patch-24-mieng-tang-kem-rua-mat-acnes-creamy-wash-25g-i236990923-s302493590.html?search=1,54
mat-na-lot-va-hat-tay-te-bao,260000 ,Siêu mặt nạ chăm sóc lỗ chân lông dạng lột Innisfree Super Volcanic Peel Off Mask 2X 100ml,https://www.lazada.vn/products/sieu-mat-na-cham-soc-lo-chan-long-dang-lot-innisfree-super-volcanic-peel-off-mask-2x-100ml-i223537354-s281687372.html?search=1,33
mat-na-lot-va-hat-tay-te-bao,35000 ,Gel lột mụn than tre hoạt tính Lê Thanh - Chính Hãng - Tặng cọ quét mặt,https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-le-thanh-chinh-hang-tang-co-quet-mat-i251380799-s333319333.html?search=1,375
mat-na-lot-va-hat-tay-te-bao,39000 ,"Gel Lột Mụn Than Tre Hoạt Tính OHIO Hút Tận Gốc Bụi Bẩn, Mụn Cám, Mụn Trứng Cá, Mụn Đầu Đen",https://www.lazada.vn/products/gel-lot-mun-than-tre-hoat-tinh-ohio-hut-tan-goc-bui-ban-mun-cam-mun-trung-ca-mun-dau-den-i248395971-s324932092.html?search=1,322
tay-trang,15500 ,Nước tẩy trang MayCreate 50ml NT15,https://www.lazada.vn/products/nuoc-tay-trang-maycreate-50ml-nt15-i217821779-s273008787.html?search=1,18
tay-trang,369000 ,Nước tẩy trang Bioderma hồng 500ml,https://www.lazada.vn/products/nuoc-tay-trang-bioderma-hong-500ml-i165035112-s180588585.html?search=1,10
tay-trang,35000 ,Bông tẩy trang Laneila hộp 1000 miếng BT45,https://www.lazada.vn/products/bong-tay-trang-laneila-hop-1000-mieng-bt45-i213555608-s267476704.html?search=1,58
tay-trang,123000 ,"Dung dịch tẩy trang vùng mắt và môi Maybelline New York Makeup Remover 150ml
EyeAnd Lip 150ml",https://www.lazada.vn/products/dung-dich-tay-trang-vung-mat-va-moi-maybelline-new-york-makeup-remover-150mleyeand-lip-150ml-i258107394-s357611406.html?search=1,94
mong,60000 ,Chai tạo gel loang AS,https://www.lazada.vn/products/chai-tao-gel-loang-as-i266030413-s384226118.html?search=1,4
mong,50000 ,Gel gôm đắp móng gel (poly gel) Misscheering tuýp nhỏ 15ml,https://www.lazada.vn/products/gel-gom-dap-mong-gel-poly-gel-misscheering-tuyp-nho-15ml-i277626496-s430684420.html?search=1,4
mong,100000 ,Cây chà gót chân,https://www.lazada.vn/products/cay-cha-got-chan-i223879938-s282265719.html?search=1,8
mong,85000 ,[Tặng keo ] Hạt kira kira maske-up/ đá gắn tay,https://www.lazada.vn/products/tang-keo-hat-kira-kira-maske-up-da-gan-tay-i263488160-s376596244.html?search=1,3
mong,15000 ,Nhíp gắp đá cán đen loại thường,https://www.lazada.vn/products/nhip-gap-da-can-den-loai-thuong-i257162494-s354911904.html?search=1,13
phu-kien-trang-diem,21000 ,Miếng dán mí vân lưới hộp 600 cái,https://www.lazada.vn/products/mieng-dan-mi-van-luoi-hop-600-cai-i258553123-s358663130.html?search=1,12
phu-kien-trang-diem,119000 ,Kệ gỗ đựng đồ trang điểm 4 tầng CÓ GƯƠNG ( Chọn màu),https://www.lazada.vn/products/ke-go-dung-do-trang-diem-4-tang-co-guong-chon-mau-i215418009-s269890863.html?search=1,356
phu-kien-trang-diem,120000 ,Bộ Trang Điểm Mắt 6 Món (Chì Kẻ + Cọ Chải + Phấn Mắt + Khuôn Kẻ Lông Mày + Cọ Đánh Phấn + Kem Che Khuyết Điểm),https://www.lazada.vn/products/bo-trang-diem-mat-6-mon-chi-ke-co-chai-phan-mat-khuon-ke-long-may-co-danh-phan-kem-che-khuyet-diem-i265078842-s381144535.html?search=1,1
phu-kien-trang-diem,125000 ,[Quà tặng kèm] Bộ cọ trang điểm 10 món cao cấp tặng kèm dụng cụ rửa mặt massage,https://www.lazada.vn/products/qua-tang-kem-bo-co-trang-diem-10-mon-cao-cap-tang-kem-dung-cu-rua-mat-massage-i104102813-s105087944.html?search=1,24
phu-kien-trang-diem,65000 ,Túi đựng mỹ phẩm đồ trang điểm chấm bi hai tầng.Phong cách Hàn Quốc( nhiều màu),https://www.lazada.vn/products/tui-dung-my-pham-do-trang-diem-cham-bi-hai-tangphong-cach-han-quoc-nhieu-mau-i251495425-s333465281.html?search=1,15
bo-kit-trang-diem-va-palletes,189000 ,Bộ Trang Điểm Cao Cấp Sang Chảnh -Giá Mảnh Dẻ,https://www.lazada.vn/products/bo-trang-diem-cao-cap-sang-chanh-gia-manh-de-i261614561-s368486795.html?search=1,26
bo-kit-trang-diem-va-palletes,180000 ,Set 9 món trang điểm Chann nnellll cao cấp,https://www.lazada.vn/products/set-9-mon-trang-diem-chann-nnellll-cao-cap-i252690098-s336674380.html?search=1,58
bo-kit-trang-diem-va-palletes,400000 ,Bộ trang điểm 10 món,https://www.lazada.vn/products/bo-trang-diem-10-mon-i267154117-s389174685.html?search=1,1
bo-kit-trang-diem-va-palletes,189000 ,Bộ Mỹ Phẩm 9 món TẶNG 3 khuôn vẽ mày,https://www.lazada.vn/products/bo-my-pham-9-mon-tang-3-khuon-ve-may-i247704560-s322484287.html?search=1,54
bo-kit-trang-diem-va-palletes,100000 ,Bộ Trang Điểm 5 món kèm lót,https://www.lazada.vn/products/bo-trang-diem-5-mon-kem-lot-i277460978-s430282553.html?search=1,1
moi,560000 ,Son môi MAC Matte Lipstick 3g,https://www.lazada.vn/products/son-moi-mac-matte-lipstick-3g-i263316526-s376142509.html?search=1,180
moi,99000 ,ủ hồng môi hồng nhũ hoa hiệu quả sau 7 ngày sử dụng nhé,https://www.lazada.vn/products/u-hong-moi-hong-nhu-hoa-hieu-qua-sau-7-ngay-su-dung-nhe-i260170281-s364315838.html?search=1,37
mat-na-lot-va-hat-tay-te-bao,39000 ,Gel lột mụn siêu cấp chiết xuất than tre hoạt tính Bioaqua,https://www.lazada.vn/products/gel-lot-mun-sieu-cap-chiet-xuat-than-tre-hoat-tinh-bioaqua-i254839204-s345329292.html?search=1,28
mat-na-lot-va-hat-tay-te-bao,35000 ,"Gel Lột Mụn - Gel Hút Mụn Than Tre Hoạt Tính Hút Tận Gốc Bụi Bẩn, Mụn Cám, Mụn Trứng Cá, Mụn Đầu Đen Cực Hiệu Quả Sản Phẩm Tốt  Và Hot 1 2019",https://www.lazada.vn/products/gel-lot-mun-gel-hut-mun-than-tre-hoat-tinh-hut-tan-goc-bui-ban-mun-cam-mun-trung-ca-mun-dau-den-cuc-hieu-qua-san-pham-tot-va-hot-1-2019-i270296391-s400102543.html?search=1,57
mat-na-lot-va-hat-tay-te-bao,99000 ,Kem tẩy tế bào chết cao cấp Benew Green tea Peeling Gel 120ml ,https://www.lazada.vn/products/kem-tay-te-bao-chet-cao-cap-benew-green-tea-peeling-gel-120ml-i101078338-s101246148.html?search=1,56
mat-na-lot-va-hat-tay-te-bao,45000 ,"Đặc Trị Mụn Cóc, Mụn Cơm, Mụn Mắt Cá Chân",https://www.lazada.vn/products/dac-tri-mun-coc-mun-com-mun-mat-ca-chan-i274074333-s419000210.html?search=1,4
mat-na-lot-va-hat-tay-te-bao,49000 ,Gel hút mụn trà xanh OHIO,https://www.lazada.vn/products/gel-hut-mun-tra-xanh-ohio-i213669814-s267639484.html?search=1,127
tay-trang,50000 ,Kem Nghệ Q' Care White Trị Mụn Thái Lan,https://www.lazada.vn/products/kem-nghe-q-care-white-tri-mun-thai-lan-i225225289-s284224254.html?search=1,94
tay-trang,105000 ,Nước Tẩy Trang Loại Lớn 500ml - Nước Rửa Mặt Tẩy Trang Bioderma 500ml - BIO500,https://www.lazada.vn/products/nuoc-tay-trang-loai-lon-500ml-nuoc-rua-mat-tay-trang-bioderma-500ml-bio500-i258182414-s357865414.html?search=1,7
tay-trang,109000 ,Nước Tẩy Trang SENKA Tươi Mát Da 230ml,https://www.lazada.vn/products/nuoc-tay-trang-senka-tuoi-mat-da-230ml-i271558720-s407818485.html?search=1,1
mong,45000 ,Sơn gel mắt mèo 5D (cat eye gel polish) Misscheering 8ml,https://www.lazada.vn/products/son-gel-mat-meo-5d-cat-eye-gel-polish-misscheering-8ml-i277646757-s430768630.html?search=1,13
mong,460000 ,Kệ đựng nước sơn treo tường 60x80,https://www.lazada.vn/products/ke-dung-nuoc-son-treo-tuong-60x80-i269700534-s396822445.html?search=1,13
mong,15000 ,Cây sủi da (cây đẩy da) 506 nhỏ,https://www.lazada.vn/products/cay-sui-da-cay-day-da-506-nho-i250674347-s331421950.html?search=1,43
mong,55000 ,"Hộp 24 Móng tay giả , nail giả , móng giả ( Keo sẵn sau các ngón tay )",https://www.lazada.vn/products/hop-24-mong-tay-gia-nail-gia-mong-gia-keo-san-sau-cac-ngon-tay-i221430769-s278452226.html?search=1,17
