price,pro_name,pro_url,review_num
151001 ,"Tốt Như Máy Sấy TócPhilip, May Say Toc, Máy Sấy Tóc 2 Chiều Deliya, Thiết Kế Kiểu Dáng Hiện Đại, Công Suất 2000W Chế Độ Sấy Nóng Lạnh Dễ Dàng Tạo Kiểu Tóc, Loại Tốt.",https://www.lazada.vn/products/tot-nhu-may-say-tocphilip-may-say-toc-may-say-toc-2-chieu-deliya-thiet-ke-kieu-dang-hien-dai-cong-suat-2000w-che-do-say-nong-lanh-de-dang-tao-kieu-toc-loai-tot-i251199851-s332706564.html?search=1,24
554778 ,Nhiệt kế hồng ngoại đo trán Microlife FR1MF1 (Trắng)(phân phối bởi: YTELOC),https://www.lazada.vn/products/nhiet-ke-hong-ngoai-do-tran-microlife-fr1mf1-trangphan-phoi-boi-yteloc-i86880-s101821.html?search=1,178
83000 ,Bộ 10 miếng mặt nạ dưỡng trắng da Collagen – Natureby Collagen Essence mask Sheet ( HÀNG CHÍNH HÃNG ),https://www.lazada.vn/products/bo-10-mieng-mat-na-duong-trang-da-collagen-natureby-collagen-essence-mask-sheet-hang-chinh-hang-i143987435-s149197456.html?search=1,32
79000 ,Bao cao su Durex Kingtex 12 bao,https://www.lazada.vn/products/bao-cao-su-durex-kingtex-12-bao-i150499201-s158168924.html?search=1,271
52900 ,Combo 02 hộp khẩu trang 100/chiếc Khẩu trang y tế THÁI TƯỜNG MASK ONE 4 lớp than hoạt tính kháng khuẩn (Màu đen),https://www.lazada.vn/products/combo-02-hop-khau-trang-100chiec-khau-trang-y-te-thai-tuong-mask-one-4-lop-than-hoat-tinh-khang-khuan-mau-den-i135694537-s137758881.html?search=1,530
200000 ,Nước hoa cao cấp Xmen Boss 2018 có hộp và chữ kí Christan (Motion),https://www.lazada.vn/products/nuoc-hoa-cao-cap-xmen-boss-2018-co-hop-va-chu-ki-christan-motion-i155999888-s165989535.html?search=1,122
53000 ,Kem tan mỡ bụng gừng ớt Ngân Bình,https://www.lazada.vn/products/kem-tan-mo-bung-gung-ot-ngan-binh-i216906349-s271766818.html?search=1,201
7500 ,Mút Bông Tán Kem Nền Cao Cấp,https://www.lazada.vn/products/mut-bong-tan-kem-nen-cao-cap-i248747930-s326938245.html?search=1,17
159000 ,Bộ sản phẩm giảm mụn ngừa thâm siêu hiệu quả trong 12h La Roche-Posay Effaclar Kit,https://www.lazada.vn/products/bo-san-pham-giam-mun-ngua-tham-sieu-hieu-qua-trong-12h-la-roche-posay-effaclar-kit-i256333047-s350771732.html?search=1,936
140000 ,Son kem lì Bbia Last Velvet Lip Tint Version 3 - 12 Sweet Boss (Màu cam cháy),https://www.lazada.vn/products/son-kem-li-bbia-last-velvet-lip-tint-version-3-12-sweet-boss-mau-cam-chay-i220325768-s276814209.html?search=1,349
121000 ,Bộ 5 chai Tinh chất Tế bào gốc từ DNA trứng cá hồi trị mụn phục hồi da sau 28 ngày Suiskin Salmon DN Ampoule 28 days (2ml x5),https://www.lazada.vn/products/bo-5-chai-tinh-chat-te-bao-goc-tu-dna-trung-ca-hoi-tri-mun-phuc-hoi-da-sau-28-ngay-suiskin-salmon-dn-ampoule-28-days-2ml-x5-i107028085-s108361858.html?search=1,386
233770 ,Sữa Rửa Mặt Rau Củ 3 in 1 Tẩy Trang - Rửa Mặt - Thải Độc Tố Byvibes Wonder Bath Super Vegitoks Cleanser 300ml ,https://www.lazada.vn/products/sua-rua-mat-rau-cu-3-in-1-tay-trang-rua-mat-thai-doc-to-byvibes-wonder-bath-super-vegitoks-cleanser-300ml-i156462339-s166778116.html?search=1,82
48450 ,Máy Sấy Tóc  ĐA NĂNG chuyên dụng cho nguoi du lịch,https://www.lazada.vn/products/may-say-toc-da-nang-chuyen-dung-cho-nguoi-du-lich-i239784872-s306316076.html?search=1,1276
77000 ,SON MÔI NỮ WODWOD Hàn Quốc Cao Cấp ( Đỏ Cam ),https://www.lazada.vn/products/son-moi-nu-wodwod-han-quoc-cao-cap-do-cam-i168441773-s184317453.html?search=1,76
71000 ,Combo 10 Mặt Nạ Ngủ Dưỡng Trắng Da Ban Đêm Ohui Extreme White Sleeping Mask 1mlx10,https://www.lazada.vn/products/combo-10-mat-na-ngu-duong-trang-da-ban-dem-ohui-extreme-white-sleeping-mask-1mlx10-i263832468-s377378163.html?search=1,1
23000 ,Bảng Phấn Mắt Play Color Geo 10 Bản New,https://www.lazada.vn/products/bang-phan-mat-play-color-geo-10-ban-new-i255386985-s348233990.html?search=1,180
230010 ,Sữa rửa mặt Cetaphil Gentle Skin Cleaner 500ml,https://www.lazada.vn/products/sua-rua-mat-cetaphil-gentle-skin-cleaner-500ml-i101628804-s101910967.html?search=1,370
149000 ,Tinh chất chống nắng hiệu chỉnh sắc da Sunplay Skin Aqua Tone Up UV Essence SPF50+ PA++++ 50g,https://www.lazada.vn/products/tinh-chat-chong-nang-hieu-chinh-sac-da-sunplay-skin-aqua-tone-up-uv-essence-spf50-pa-50g-i258011246-s357387971.html?search=1,186
101000 ,"Bút cushion che khuyết điểm, giảm quầng thâm Maybelline New York Instant Age Rewind Concealer 6ml",https://www.lazada.vn/products/but-cushion-che-khuyet-diem-giam-quang-tham-maybelline-new-york-instant-age-rewind-concealer-6ml-i258087302-s357510642.html?search=1,89
59500 ,Sáp vuốt tóc Variety Matte Lasting + Gôm Xịt tóc đen đỏ 400ml,https://www.lazada.vn/products/sap-vuot-toc-variety-matte-lasting-gom-xit-toc-den-do-400ml-i120835307-s120877071.html?search=1,234
369000 ,Kem chống nắng không gây nhờn rít Vichy Ideal Soleil Dry Touch SPF 50 Chống Tia UVA + UVB 50ml,https://www.lazada.vn/products/kem-chong-nang-khong-gay-nhon-rit-vichy-ideal-soleil-dry-touch-spf-50-chong-tia-uva-uvb-50ml-i255639376-s348494794.html?search=1,183
877000 ,Kem dưỡng trắng và nâng tông da Laneige White Dew Tone-Up Cream 50ml,https://www.lazada.vn/products/kem-duong-trang-va-nang-tong-da-laneige-white-dew-tone-up-cream-50ml-i263284941-s376108600.html?search=1,11
