,Unnamed: 0,名字,投票人数,类型,产地,上映时间,时长,年代,评分,首映地点
276,276,寻子遇仙记,11581.0,剧情,美国,1921-02-06 00:00:00,52,1921,9.1,美国
277,277,2,126.0,动画,中国,2010-07-02 00:00:00,29,2010,7.3,美国
278,278,21世纪的起,128.0,纪录片,法国,2000-05-10 00:00:00,13,2000,8.3,美国
279,279,美丽,5351.0,剧情,韩国,2008-02-14 00:00:00,60,2008,6.3,美国
280,280,我的女友是腐女 腐女子彼女,5343.0,剧情,日本,2009-05-02 00:00:00,60,2009,5.4,美国
281,281,24号储,674.0,科幻,英国,2012-06-29 00:00:00,87,2012,4.0,英国
282,282,24岁的,100.0,剧情,韩国,2002-02-28 00:00:00,91,2002,6.3,美国
283,283,24小时：,3817.0,剧情,美国,2008-11-23 00:00:00,102,2008,7.7,美国
284,284,24小时不准笑：大脱狱24小时 絶対に笑ってはいけな,74.0,舞台艺术,日本,2014-12-31 00:00:00,516,2014,7.8,日本
285,285,24小时狂欢,1184.0,剧情,英国,2002-02-13 00:00:00,117,2002,8.0,美国
286,286,大撒把,5339.0,爱情,中国,1992-06-14 00:00:00,60,1992,7.7,美国
287,287,252生存者 2,542.0,剧情,日本,2008-12-06 00:00:00,128,2008,6.5,日本
288,288,2,70.0,剧情,其他,2001-06-01 00:00:00,92,2001,6.9,美国
289,289,26个特殊,700.0,剧情,印度,2013-02-08 00:00:00,144,2013,7.2,印度
290,290,2,3286.0,剧情,韩国,2012-11-29 00:00:00,135,2012,7.0,韩国
291,291,电焊工波力,52898.0,喜剧,美国,2008-11-18 00:00:00,60,2008,9.0,美国
292,292,26种新,1551.0,喜剧,美国,2014-10-31 00:00:00,122,2014,6.0,美国
293,293,27个遗失,7205.0,剧情,英国,2000-04-16 00:00:00,98,2000,7.8,美国
294,294,2B青年的不醉,3881.0,喜剧,中国,2012-12-28 00:00:00,18,2012,6.3,美国
295,295,恋物,5333.0,惊悚,美国,2008-11-25 00:00:00,60,2008,4.7,美国
296,296,眼镜 めが,5289.0,剧情,日本,2007-09-22 00:00:00,60,2007,8.0,美国
297,297,向着炮火,5278.0,战争,韩国,2010-06-16 00:00:00,60,2010,6.9,美国
298,298,2ch的诅咒 剧场版 2ちゃんねる,99.0,恐怖,日本,2011-08-06 00:00:00,93,2011,5.6,美国
299,299,2,26.0,剧情,日本,2009-01-10 00:00:00,104,2009,7.2,日本
300,300,2人三,1136.0,剧情,中国,2002-01-17 00:00:00,99,2002,6.8,香港
301,301,3,740.0,喜剧,其他,2009-03-12 00:00:00,6,2009,7.6,葡萄牙
302,302,吃蛋糕的人,5066.0,剧情,美国,2007-04-29 00:00:00,60,2007,7.3,美国
303,303,超级维纳斯,5064.0,剧情,法国,2014-02-01 00:00:00,60,2014,8.2,克莱蒙费朗短片电影节
304,304,宇宙快递,19185.0,喜剧,韩国,2014-05-08 00:00:00,60,2014,9.0,韩国
305,305,恶魔的艺术3：鬼影随,5056.0,恐怖,泰国,2008-04-03 00:00:00,60,2008,6.8,美国
306,306,3,3651.0,剧情,德国,2013-02-28 00:00:00,111,2013,6.6,德国
307,307,3,357.0,喜剧,法国,2012-07-02 00:00:00,88,2012,5.3,美国
308,308,天使禁猎区 天使禁猟,5005.0,剧情,日本,2000-05-25 00:00:00,60,2000,7.6,美国
309,309,30,567.0,喜剧,美国,1999-06-21 00:00:00,19,1999,7.1,美国
310,310,30正,1807.0,喜剧,泰国,2011-11-03 00:00:00,114,2011,6.5,泰国
311,311,32,93.0,剧情,其他,1969-10-09 00:00:00,93,1969,7.6,美国
312,312,卧底肥妈,4968.0,喜剧,美国,2011-02-18 00:00:00,60,2011,6.5,美国
313,313,3,1574.0,剧情,日本,1990-09-15 00:00:00,96,1990,7.3,美国
314,314,34街的,768.0,剧情,美国,1994-12-23 00:00:00,114,1994,7.9,美国
315,315,34街,505.0,剧情,美国,1947-05-02 00:00:00,96,1947,8.0,美国
316,316,35杯朗,670.0,剧情,法国,2008-09-05 00:00:00,100,2008,6.9,美国
317,317,35,712.0,动画,其他,2003-06-25 00:00:00,2,2003,7.5,美国
318,318,36个视角看圣卢,132.0,剧情,法国,2009-09-16 00:00:00,86,2009,6.3,美国
319,319,37次,438.0,爱情,中国,2014-12-24 00:00:00,91,2014,4.4,中国
320,320,自娱自乐,4919.0,喜剧,中国,2004-05-01 00:00:00,60,2004,5.8,中国
321,321,38个证,82.0,剧情,法国,2012-03-14 00:00:00,104,2012,6.8,美国
322,322,盗版猫,4903.0,喜剧,中国,2009-09-25 00:00:00,60,2009,4.3,美国
323,323,蝙蝠侠：黑暗骑士,254865.0,剧情,美国,2008-07-14 00:00:00,152,2008,9.0,纽约首映
324,324,搏击俱乐部,352460.0,剧情,美国,1999-09-10 00:00:00,139,1999,9.0,威尼斯电影节
325,325,3D铁,280.0,剧情,法国,2013-05-23 00:00:00,70,2013,7.4,戛纳电影节
326,326,3分钟先生 3分,3150.0,喜剧,中国,2006-11-17 00:00:00,93,2006,5.8,香港/中国
327,327,3个受伤的警察 3個受傷,1067.0,剧情,中国,1996-06-13 00:00:00,95,1996,7.6,美国
328,328,真假李逵,4858.0,动画,中国,1981-06-03 00:00:00,60,1981,7.9,美国
329,329,我的老婆是大佬,4825.0,喜剧,韩国,2003-09-05 00:00:00,60,2003,6.1,美国
330,330,40,3172.0,恐怖,泰国,2012-04-03（台湾）/2012-03-22,90,2012,4.6,泰国）/2012-04-19
331,331,407号,72.0,科幻,美国,2011-10-31 00:00:00,90,2011,3.6,美国
332,332,父亲,4800.0,剧情,韩国,2009-07-01 00:00:00,60,2009,8.5,美国
333,333,记忆月台,4746.0,剧情,中国,2013-11-06 00:00:00,60,2013,8.6,美国
334,334,沉静如海,19322.0,剧情,法国,2004-10-25 00:00:00,100,2004,9.0,法国
335,335,44号,3569.0,剧情,美国,2015-04-17 00:00:00,137,2015,6.6,美国
336,336,楚门的世界,352755.0,剧情,美国,1998-06-05 00:00:00,103,1998,9.0,美国
337,337,46亿年之恋 4,5975.0,剧情,日本,2006-08-26 00:00:00,85,2006,7.2,美国
338,338,47号,4989.0,剧情,美国,2012-08-18 00:00:00,12,2012,6.3,美国
339,339,姐妹联谊会惊魂,4745.0,惊悚,美国,2009-09-11 00:00:00,60,2009,5.5,美国
340,340,48,171.0,剧情,美国,1982-12-08 00:00:00,96,1982,6.5,美国
341,341,48小时闯,86.0,剧情,美国,1990-06-08 00:00:00,93,1990,6.3,美国
342,342,最游记：给落选者的镇魂歌 幻想魔伝最遊記Requiem選ばれざ,4745.0,动画,日本,2001-08-18 00:00:00,60,2001,7.9,美国
343,343,4B青年之,4540.0,喜剧,中国,2013-09-10 00:00:00,92,2013,4.4,中国
344,344,我们是夜晚,4745.0,剧情,德国,2010-10-28 00:00:00,60,2010,6.5,美国
345,345,命运化妆师 命運化妝,4741.0,爱情,中国,2011-06-01 00:00:00,60,2011,6.9,美国
346,346,爱在微博蔓延时,4726.0,剧情,中国,2010-11-28 00:00:00,60,2010,6.4,美国
347,347,50,2667.0,剧情,美国,1971-03-11 00:00:00,86,1971,7.0,美国
348,348,507号,44.0,剧情,西班牙,2002-08-23 00:00:00,104,2002,6.9,美国
349,349,兔,4716.0,动画,英国,2005-12-06 00:00:00,60,2005,8.3,英国
350,350,50种说赞的,61.0,剧情,其他,2005-09-08 00:00:00,90,2005,6.0,美国
351,351,大丈夫,4705.0,剧情,中国,2006-09-14 00:00:00,60,2006,6.2,美国
352,352,51号,349.0,喜剧,英国,2001-12-07 00:00:00,92,2001,6.7,美国
353,353,51号,9291.0,喜剧,西班牙,2009-11-20 00:00:00,91,2009,6.8,美国
354,354,5,843.0,科幻,美国,2011-02-26 00:00:00,90,2011,4.3,美国
355,355,54街,57.0,纪录片,西班牙,2000-09-15 00:00:00,105,2000,8.4,美国
356,356,54俱,548.0,剧情,美国,1998-08-28/2015-06-30,93,1998,6.6,修复重映
357,357,57,813.0,剧情,韩国,2012-08-30 00:00:00,99,2012,7.4,韩国
358,358,5颗子,731.0,剧情,中国,2008-04-10 00:00:00,95,2008,5.1,美国
359,359,5台破相,437.0,纪录片,法国,2011-11-23 00:00:00,95,2011,8.5,美国
360,360,飞越疯人院,231012.0,剧情,美国,1975-11-21 00:00:00,133,1975,9.0,美国
361,361,,80.0,短片,其他,1964-05-17 00:00:00,4,1964,5.7,美国
362,362,600公,582.0,喜剧,法国,2010-08-25 00:00:00,100,2010,4.5,法国
363,363,银魂春祭2010（假） 銀魂春,4642.0,动画,日本,2011-03-23/2011-04-06,60,2011,9.4,美国
364,364,60年代的伯,141.0,纪录片,美国,1990-09-26 00:00:00,117,1990,8.7,美国
365,365,婚礼,4615.0,剧情,中国,2008-02-14 00:00:00,60,2008,5.5,美国
366,366,633轰,69.0,剧情,英国,1964-06-24 00:00:00,102,1964,6.3,美国
367,367,66,181.0,纪录片,法国,1982-06-01 00:00:00,45,1982,7.3,美国
368,368,666魔,755.0,动作,中国,1996-05-17 00:00:00,100,1996,5.9,美国
369,369,,5315.0,剧情,日本,2004-07-10 00:00:00,111,2004,7.5,日本
370,370,69两,155.0,喜剧,泰国,1999-04-15 00:00:00,115,1999,7.5,美国
371,371,6种死亡方,274.0,动作,美国,2015-12-01 00:00:00,103,2015,5.5,美国
372,372,,263.0,短片,英国,1998-06-30 00:00:00,34,1998,9.2,美国
373,373,想飞 想,4602.0,爱情,中国,2002-03-28 00:00:00,60,2002,6.7,美国
374,374,,47.0,短片,其他,1964-05-17 00:00:00,3,1964,6.7,美国
375,375,,1193.0,短片,法国,2010-07-01 00:00:00,10,2010,7.7,美国
376,376,钢琴家,166550.0,剧情,法国,2002-05-24 00:00:00,150,2002,9.0,戛纳电影节
377,377,72小时生,109.0,剧情,美国,1995-11-16 00:00:00,111,1995,6.6,美国
378,378,烟雾魔法师,4575.0,动画,西班牙,2012-06-18 00:00:00,60,2012,7.9,瓦伦西亚电影节
379,379,73舰队潜,51.0,剧情,美国,1943-06-12 00:00:00,126,1943,7.6,美国
380,380,75,2265.0,惊悚,日本,2014-06-11 00:00:00,97,2014,4.7,菲律宾
381,381,76号空,165.0,剧情,美国,2014-03-08 00:00:00,93,2014,5.3,美国
382,382,76岁的执念-小泽征尔患食道癌的这一年 執念～小澤征爾,150.0,纪录片,日本,2010-10-01 00:00:00,48,2010,9.1,美国
383,383,77年航,135.0,剧情,美国,1977-03-11 00:00:00,114,1977,6.4,美国
384,384,语词，语词，语词,4571.0,动画,其他,1991-08-01 00:00:00,60,1991,8.7,加拿大蒙特利尔电影节
385,385,立体悲剧,4567.0,喜剧,中国,2005-06-27 00:00:00,60,2005,7.8,美国
386,386,7,145.0,纪录片,中国,2010-03-25 00:00:00,105,2010,8.0,云之南
387,387,7处,104.0,剧情,西班牙,2005-09-12 00:00:00,86,2005,7.3,美国
388,388,女座头市,4538.0,动作,日本,2008-10-25 00:00:00,60,2008,6.5,美国
389,389,第一次的亲密接触,4521.0,剧情,中国,2000-02-09 00:00:00,60,2000,5.4,中国
390,390,攻壳机动队2：无罪 攻殻機動隊2 イ,22491.0,剧情,日本,2004-03-06 00:00:00,100,2004,9.0,日本
391,391,7匹狼 七,553.0,喜剧,中国,1989-04-01 00:00:00,80,1989,7.4,美国
392,392,7月24日大道的圣诞节 7月24日通,249.0,剧情,日本,2006-11-03 00:00:00,108,2006,6.4,日本
393,393,7月7日，晴 7月,40.0,喜剧,日本,1996-05-11 00:00:00,109,1996,6.8,日本
394,394,海洋 ,87364.0,纪录片,法国,2009-08-12 00:00:00,104,2009,9.0,中国
395,395,800,192.0,剧情,西班牙,2002-10-18 00:00:00,124,2002,7.4,美国
396,396,80后的独立,170.0,剧情,中国,2014-02-21 00:00:00,95,2014,3.5,中国
397,397,尼姆岛,4488.0,喜剧,美国,2008-03-30 00:00:00,60,2008,6.8,美国
398,398,破晓之时,4484.0,剧情,加拿大,1999-09-05 00:00:00,60,1999,8.0,美国
399,399,81号农场之保卫,258.0,喜剧,中国,2013-09-28 00:00:00,75,2013,5.2,中国
400,400,81号农场之疯狂的,75.0,喜剧,中国,2014-10-01 00:00:00,80,2014,4.6,中国
401,401,82家,224.0,喜剧,中国,1982-08-10 00:00:00,85,1982,6.6,美国
402,402,活着,202794.0,剧情,中国,1994-05-18 00:00:00,132,1994,9.0,法国
403,403,世界奇妙物语 06秋之特别篇 世にも奇妙な物語 ,4466.0,剧情,日本,2006-10-02 00:00:00,60,2006,8.3,日本
404,404,猛鬼差馆 猛鬼差,4454.0,喜剧,中国,1987-11-19 00:00:00,60,1987,6.9,美国
405,405,8号提,1241.0,纪录片,美国,2010-06-18 00:00:00,80,2010,8.9,美国
406,406,8号提案 舞台,57.0,剧情,美国,2012-03-03 00:00:00,91,2012,8.6,美国
407,407,8万伏特霹雳神,380.0,剧情,日本,2001-01-31 00:00:00,55,2001,7.4,美国
408,408,精神分裂症,38717.0,剧情,法国,2008-05-01 00:00:00,13,2008,9.0,美国
409,409,8月,82.0,剧情,加拿大,1998-09-17 00:00:00,88,1998,7.3,多伦多电影节
410,410,9.,2914.0,剧情,其他,2008-09-04 00:00:00,78,2008,7.8,美国
411,411,,32.0,短片,其他,1964-05-17 00:00:00,3,1964,7.0,美国
412,412,90,1107.0,惊悚,韩国,2012-08-23 00:00:00,90,2012,4.8,韩国
413,413,冲锋陷阵 重案黐,4449.0,剧情,中国,2004-06-24 00:00:00,60,2004,6.2,美国
414,414,密码疑云 Код апокалипси,4430.0,动作,俄罗斯,2007-04-17 00:00:00,60,2007,6.2,中国
415,415,我要做,4428.0,喜剧,中国,2004-06-17 00:00:00,60,2004,5.7,美国
416,416,911,799.0,剧情,英国,2002-09-04 00:00:00,134,2002,8.1,美国
417,417,9,3082.0,纪录片,英国,2013-11-29 00:00:00,99,2013,8.8,英国
418,418,凉宫春日的消失 涼宮ハルヒの消,15451.0,喜剧,日本,2010-02-06 00:00:00,162,2010,9.0,日本
419,419,两杆大烟枪,231805.0,剧情,英国,1998-08-28 00:00:00,107,1998,9.0,英国
420,420,93号,1964.0,剧情,加拿大,2006-01-30 00:00:00,89,2006,7.5,美国
421,421,分手专家,4281.0,喜剧,美国,2009-07-01 00:00:00,60,2009,5.8,美国
422,422,世界奇妙物语 15周年特别篇 世にも奇妙な物語 1,4262.0,剧情,日本,2006-03-28 00:00:00,60,2006,8.0,日本
423,423,9413,108.0,短片,美国,1928-06-17 00:00:00,11,1928,8.1,美国
424,424,94独臂刀之情 9,763.0,剧情,中国,1994-06-16 00:00:00,96,1994,7.0,美国
425,425,95分的,725.0,喜剧,中国,2012-11-16 00:00:00,14,2012,7.7,美国
426,426,96,97.0,剧情,美国,2011-07-03 00:00:00,91,2011,4.7,美国
427,427,少年派的奇幻漂流,489231.0,剧情,美国,2012-11-22 00:00:00,127,2012,9.0,中国
428,428,狩猎,82870.0,剧情,丹麦,2012-05-20 00:00:00,115,2012,9.0,戛纳电影节
429,429,天空之城 天空の城ラピュ,270523.0,动画,日本,1986-08-02 00:00:00,124,1986,9.0,美国
430,430,98惊,1333.0,剧情,美国,1998-12-04 00:00:00,105,1998,6.6,美国
431,431,双面女友,4202.0,剧情,韩国,2007-09-13 00:00:00,60,2007,6.4,美国
432,432,,1081.0,剧情,美国,2016-02-26 00:00:00,115,2016,6.0,美国
433,433,99,2680.0,剧情,法国,2007-09-26 00:00:00,100,2007,7.5,美国
434,434,99,679.0,剧情,美国,2014-08-29 00:00:00,112,2014,6.6,威尼斯电影节
435,435,恶狗帮,4194.0,剧情,法国,2010-06-23 00:00:00,60,2010,7.6,美国
436,436,智齿,4184.0,剧情,韩国,2005-09-29 00:00:00,60,2005,6.2,美国
437,437,9号谋杀,2728.0,悬疑,美国,2001-08-10 00:00:00,100,2001,6.8,美国
438,438,9号女,84.0,爱情,中国,2013-01-09 00:00:00,100,2013,5.1,中国
439,439,9路冥,1604.0,惊悚,泰国,2012-09-13 00:00:00,92,2012,5.3,泰国
440,440,天使之卵 天使の,4159.0,剧情,日本,2006-10-21 00:00:00,60,2006,6.6,美国
441,441,,213.0,恐怖,美国,2007-03-06 00:00:00,83,2007,3.2,美国
442,442,光之塔,4098.0,动画,中国,2010-07-02 00:00:00,60,2010,8.1,美国
443,443,永不放弃 DOOR TO DOOR〜僕は,4096.0,剧情,日本,2009-03-29 00:00:00,60,2009,8.7,美国
444,444,拥抱春天的罗曼史 春を抱いてい,4085.0,动画,日本,2005-03-31 00:00:00,60,2005,7.6,美国
445,445,非常小王子,4068.0,动画,法国,2002-02-11 00:00:00,60,2002,8.3,美国
446,446,夏威夷假期,4040.0,喜剧,美国,2011-06-24 00:00:00,60,2011,7.8,美国
447,447,血与骨,4033.0,剧情,美国,2009-02-07 00:00:00,60,2009,6.5,美国
448,448,,110.0,纪录片,荷兰,2000-04-19 00:00:00,48,2000,9.3,美国
449,449,中国龙 中國,3996.0,喜剧,中国,1995-06-17 00:00:00,60,1995,6.7,美国
450,450,初吻,3983.0,剧情,泰国,2012-01-26 00:00:00,60,2012,6.2,泰国
451,451,父与子,3961.0,喜剧,中国,1986-06-08 00:00:00,60,1986,7.5,美国
452,452,火影忍者剧场版：大激突！幻之地底遗迹 劇場版 NARUTO -ナルト- 大激,3921.0,剧情,日本,2005-08-06 00:00:00,60,2005,6.5,日本
453,453,ABC,1891.0,剧情,英国,1992-01-05 00:00:00,102,1992,8.0,美国
454,454,,122.0,纪录片,英国,1992-10-27 00:00:00,120,1992,9.4,美国
455,455,爱情是什么,3843.0,动画,英国,1992-08-17 00:00:00,60,1992,7.4,美国
456,456,,45.0,音乐,美国,2015-12-14 00:00:00,60,2015,9.3,美国
457,457,Ad,70.0,音乐,英国,2015-11-20 00:00:00,65,2015,8.9,英国
458,458,,49.0,纪录片,美国,2014-04-29 00:00:00,65,2014,7.9,HotDocFestival
459,459,孝子贤孙伺候着,3758.0,喜剧,中国,1993-06-15 00:00:00,60,1993,7.9,美国
460,460,深夜调频,3750.0,惊悚,韩国,2010-10-14 00:00:00,60,2010,6.3,美国
461,461,哥哥我爱你,3736.0,剧情,韩国,2005-05-27 00:00:00,60,2005,8.3,美国
462,462,机动部队—绝路,3707.0,剧情,中国,2008-06-30 00:00:00,60,2008,6.4,美国
463,463,,66.0,剧情,美国,2004-11-16 00:00:00,5,2004,5.9,美国
464,464,冰雪勇士,3699.0,剧情,美国,2003-09-11 00:00:00,60,2003,7.2,美国
465,465,AKB48：一毫米外的未来 ,2227.0,纪录片,日本,2011-01-08 00:00:00,45,2011,8.5,日本
466,466,AKB48心程纪实1：十年后回看今天 Documentary of ,1143.0,纪录片,日本,2011-01-22 00:00:00,120,2011,8.9,美国
467,467,AKB48心程纪实2：受伤过后再追梦 Documenta,1040.0,纪录片,日本,2012-01-27 00:00:00,121,2012,8.9,美国
468,468,AKB48心程纪实3：少女眼泪的背后 Documen,1392.0,纪录片,日本,2013-02-01 00:00:00,115,2013,8.5,日本
469,469,AKB48心程纪实4：背影暗藏的心声 DOCUMENTARY,372.0,纪录片,日本,2014-07-04 00:00:00,120,2014,7.8,日本
470,470,创造者,3677.0,动画,澳大利亚,2011-06-01 00:00:00,60,2011,8.4,美国
471,471,新扎师妹3 新紮,3672.0,喜剧,中国,2006-06-29 00:00:00,60,2006,4.8,美国
472,472,悲恋三人行,3642.0,剧情,泰国,2008-06-19 00:00:00,60,2008,6.8,美国
473,473,每天爱你8小时 每天爱您,3638.0,剧情,中国,1998-09-25 00:00:00,60,1998,7.1,美国
474,474,,89.0,喜剧,美国,2015-05-21 00:00:00,98,2015,5.3,美国
475,475,,121.0,短片,美国,2008-06-30 00:00:00,39,2008,6.3,美国
476,476,乒乓 ピンポ,3637.0,剧情,日本,2002-07-20 00:00:00,60,2002,7.6,美国
477,477,法外情,3636.0,犯罪,中国,1985-09-26 00:00:00,60,1985,7.3,美国
478,478,没有影子的人,3596.0,剧情,加拿大,2004-05-16 00:00:00,60,2004,8.2,美国
479,479,爷儿俩开歌厅,3593.0,喜剧,中国,1992-06-14 00:00:00,60,1992,7.0,美国
480,480,我们这一家 剧场版 映画 あた,3592.0,动画,日本,2003-12-06 00:00:00,60,2003,8.1,美国
481,481,再见雨天,3592.0,动画,中国,2012-06-18 00:00:00,60,2012,7.9,中国
482,482,诱拐,3590.0,惊悚,日本,2003-11-08 00:00:00,60,2003,7.6,日本
483,483,圣哥传 聖☆おにいさ,3585.0,剧情,日本,2013-05-10 00:00:00,60,2013,8.6,日本
484,484,瑜伽学院,3570.0,恐怖,韩国,2009-08-20 00:00:00,60,2009,4.8,韩国
485,485,玩偶的脸,3523.0,动画,美国,2005-06-27 00:00:00,60,2005,7.4,美国
486,486,戒烟2,3491.0,喜剧,美国,2000-11-22 00:00:00,60,2000,7.4,法国
487,487,,1410.0,科幻,日本,2011-04-22 00:00:00,94,2011,7.0,美国
488,488,丛林大反攻,3470.0,动画,美国,2010-01-28 00:00:00,60,2010,6.5,美国
489,489,中华赌侠,3469.0,喜剧,中国,2000-08-31 00:00:00,60,2000,6.2,美国
490,490,情事,3468.0,剧情,韩国,1998-10-03 00:00:00,60,1998,7.3,美国
491,491,Après la ,34.0,剧情,法国,2002-09-12 00:00:00,124,2002,7.4,美国
492,492,纸片战记,3430.0,喜剧,中国,2012-06-01 00:00:00,60,2012,8.3,中国
493,493,阿尔法9号上的可怕生物,3427.0,科幻,美国,2009/2011-05-07,60,2009,8.3,PlaneteDocReview
494,494,基佬四十,3419.0,喜剧,中国,1997-01-16 00:00:00,60,1997,7.6,美国
495,495,机器的复兴：第1,3406.0,剧情,美国,2003-06-03 00:00:00,60,2003,9.1,美国
496,496,,111.0,剧情,加拿大,2001-11-23 00:00:00,11,2001,7.4,美国
497,497,墨斗先生,3402.0,剧情,中国,2004-09-23 00:00:00,60,2004,7.0,美国
498,498,笑颜 みんなのうた ,3402.0,动画,日本,2003-04-01 00:00:00,60,2003,7.1,美国
499,499,Arve Rezzle -机器化的妖精们- ア,333.0,动画,日本,2013-03-02 00:00:00,24,2013,6.3,日本
500,500,筑梦,3394.0,纪录片,中国,2008-06-28 00:00:00,60,2008,7.6,美国
501,501,ATARU ,1402.0,剧情,日本,2013-09-14 00:00:00,119,2013,6.5,日本
502,502,歌舞青春,3387.0,歌舞,中国,2010-08-10 00:00:00,60,2010,4.0,美国
503,503,,501.0,动画,比利时,2001-10-10 00:00:00,10,2001,8.3,美国
504,504,家族荣誉2：家门的危,3368.0,喜剧,韩国,2005-09-08 00:00:00,60,2005,6.7,美国
505,505,机动部队—人性,3363.0,剧情,中国,2008-06-30 00:00:00,60,2008,6.2,美国
506,506,最后的,3350.0,爱情,美国,2012-10-23 00:00:00,60,2012,7.3,美国
507,507,AV明星绑架案,310.0,情色,韩国,2012-11-22 00:00:00,68,2012,3.2,韩国
508,508,AV男优的生存之道 セックスの向こう側 AV男優,876.0,纪录片,日本,2012-02-23 00:00:00,86,2012,6.1,日本
509,509,AV,331.0,喜剧,日本,2012-08-02 00:00:00,99,2012,4.1,美国
510,510,蜡笔小新之呼风唤雨！大人帝国的反击 クレヨンしんちゃん 嵐を呼ぶ モーレツ!オトナ帝,3342.0,喜剧,日本,2001-04-21 00:00:00,60,2001,8.9,日本
511,511,,49.0,喜剧,美国,2015-03-06 00:00:00,58,2015,7.5,美国
512,512,完美的世界,61397.0,剧情,美国,1993-11-24 00:00:00,138,1993,9.0,美国
513,513,狙击精英：重装上阵,3301.0,动作,其他,2010-07-02 00:00:00,60,2010,5.6,美国
514,514,我爱你,41093.0,剧情,韩国,2011-02-17 00:00:00,118,2011,9.0,韩国
515,515,机器的复兴：第2,3293.0,科幻,美国,2003-06-01 00:00:00,60,2003,9.1,美国
516,516,A片猛男日,1145.0,剧情,美国,2001-11-16 00:00:00,95,2001,6.1,美国
517,517,欠我十万零五千,3268.0,剧情,中国,2009-09-10 00:00:00,60,2009,5.4,美国
518,518,A片特攻,1738.0,喜剧,美国,2005-02-06 00:00:00,96,2005,6.5,美国
519,519,A子计划 プロジェク,36.0,喜剧,日本,1986-06-21 00:00:00,84,1986,7.6,美国
520,520,远在天边,33188.0,剧情,英国,2008-12-24 00:00:00,24,2008,9.0,英国
521,521,,1173.0,剧情,中国,2005-11-17 00:00:00,85,2005,7.6,香港
