price,pro_name,pro_url,review_num
89000,Combo 2 Gel Nha Đam Tươi Mát Làn Da...,https://tiki.vn/combo-2-gel-nha-dam-tuoi-mat-lan-da-milaganics-300ml-hop-p462310.html?src=category-page-1520&2hi=1,426
84000,Tông Đơ Cắt Tóc Kemei 730 (Có Sạc),https://tiki.vn/tong-do-cat-toc-kemei-730-co-sac-p8318112.html?src=category-page-1520&2hi=1,5
469000,Sữa Chống Nắng Dưỡng Da Anessa Perfect UV...,https://tiki.vn/sua-chong-nang-duong-da-anessa-perfect-uv-sunscreen-skincare-milk-14573-60ml-p1524445.html?src=category-page-1520&2hi=1,71
119000,Kem Chống Nắng Dạng Sữa Senka Perfect UV...,https://tiki.vn/kem-chong-nang-dang-sua-senka-perfect-uv-milk-spf-50-pa-41095-40ml-p865648.html?src=category-page-1520&2hi=1,124
170000,Mặt Nạ Ngủ Cho Môi Phiên Bản Miniature...,https://tiki.vn/mat-na-ngu-cho-moi-phien-ban-miniature-laneige-lip-sleeping-mask-berry-8g-270281585-p568659.html?src=category-page-1520&2hi=1,103
11000,Khẩu Trang Unicharm 3D Mask Superfit Ngăn...,https://tiki.vn/khau-trang-unicharm-3d-mask-superfit-ngan-khoi-bui-goi-p483019.html?src=category-page-1520&2hi=1,20
219000,Mặt Nạ Kiểm Soát Dầu Và Mụn Naruko Tràm Trà...,https://tiki.vn/mat-na-kiem-soat-dau-va-mun-naruko-tram-tra-ban-dai-tea-tree-shine-control-and-blemish-clear-mask-8-mieng-hop-p2626717.html?src=category-page-1520&2hi=1,109
103000,Nước Xịt Khoáng Evoluderm 150ml – 12206,https://tiki.vn/nuoc-xit-khoang-evoluderm-150ml-12206-p394685.html?src=category-page-1520&2hi=1,119
76000,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng...,https://tiki.vn/sua-rua-mat-tao-bot-chiet-xuat-to-tam-trang-senka-perfect-whip-120g-14839-p568830.html?src=category-page-1520&2hi=1,511
27000,Miếng Dán Trị Mụn Mayancare 20 Miếng (0.8cm),https://tiki.vn/mieng-dan-tri-mun-mayancare-20-mieng-0-8cm-p444573.html?src=category-page-1520&2hi=1,177
99000,Máy Cắt Tỉa Lông Mũi Flyco - FS-7805VN,https://tiki.vn/may-cat-tia-long-mui-flyco-fs-7805vn-p540126.html?src=category-page-1520&2hi=1,25
49000,Sữa Chống Nắng Cho Bé Và Da Nhạy Cảm Sunplay...,https://tiki.vn/sua-chong-nang-cho-be-va-da-nhay-cam-sunplay-baby-mild-spf-35-pa-30g-tang-sua-chong-nang-hang-ngay-sunplay-skin-aqua-p2068765.html?src=category-page-1520&2hi=1,14
279000,Cân Sức Khỏe 120kg Nhơn Hòa (Nhiều màu) -...,https://tiki.vn/can-suc-khoe-120kg-nhon-hoa-nhieu-mau-giao-mau-ngau-nhien-p544425.html?src=category-page-1520&2hi=1,17
37000,Muối tắm sữa bò tẩy tế bào chết A Bonne Spa...,https://tiki.vn/muoi-tam-sua-bo-tay-te-bao-chet-a-bonne-spa-milk-salt-thai-lan-350gr-p3145589.html?src=category-page-1520&2hi=1,16
65000,Sữa Dưỡng Thể Nivea Hương Hoa Hồng 88494...,https://tiki.vn/sua-duong-the-nivea-huong-hoa-hong-88494-400ml-p777777.html?src=category-page-1520&2hi=1,5
199000,Lăn Khử Mùi Cơ Thể Nuskin Scion,https://tiki.vn/lan-khu-mui-co-the-nuskin-scion-p7191189.html?src=category-page-1520&2hi=1,14
169300,Serum Dew&Dew Vitamin C Treatment Serum -...,https://tiki.vn/serum-dew-dew-vitamin-c-treatment-serum-dew-dew03-50ml-p559949.html?src=category-page-1520&2hi=1,77
248000,Bộ Gội - Xả - Ủ Dưỡng Phục Hồi Tóc Total...,https://tiki.vn/bo-goi-xa-u-duong-phuc-hoi-toc-total-repair-5-l-oreal-p1696677.html?src=category-page-1520&2hi=1,31
165000,Bao Cao Su Durex Invisible Extra Lubricated...,https://tiki.vn/bao-cao-su-durex-invisible-extra-lubricated-10-cai-hop-p2042227.html?src=category-page-1520&2hi=1,6
